case,frame,rank_a,rank_b,pair_similarity,iou,containment,nested,gdino_a,gdino_b,siglip_source_a,siglip_source_b,sam_a,sam_b,crop_a,crop_b,track_a,track_b,birth_a,obs_a,life_a,birth_b,obs_b,life_b,first_frame,post_initial_a,post_initial_b,persistent_a,persistent_b,new_persistent_a,new_persistent_b,has_new_persistent_track,spatially_distinct,eligible,min_siglip,min_gdino,semantic_support,dup_evidence,eligible_dup_evidence
Cosmos2.5_0036,30,1,2,0.0339158587157726,0.0,0.0,False,0.672636866569519,0.1376660019159317,0.8147239685058594,0.6347572207450867,0.96875,0.953125,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0030_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0030_rank_02.png,T00,T04,0,32,92,15,19,66,0,False,True,True,True,False,True,True,True,True,0.6347572207450867,0.1376660019159317,0.29560867505410693,0.010025822058291823,0.010025822058291823
Cosmos2.5_0036,30,1,3,0.1149258539080619,0.0,0.0,False,0.672636866569519,0.1024353206157684,0.8147239685058594,0.6301736235618591,0.96875,0.921875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0030_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0030_rank_03.png,T00,T05,0,32,92,24,5,21,0,False,True,True,True,False,True,True,True,True,0.6301736235618591,0.1024353206157684,0.25407092941373594,0.02919931851608852,0.02919931851608852
Cosmos2.5_0036,30,2,3,0.4292576909065246,0.0,0.0,False,0.1376660019159317,0.1024353206157684,0.6347572207450867,0.6301736235618591,0.953125,0.921875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0030_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0030_rank_03.png,T04,T05,15,19,66,24,5,21,0,True,True,True,True,True,True,True,True,True,0.6301736235618591,0.1024353206157684,0.25407092941373594,0.10906190048661489,0.10906190048661489
Cosmos2.5_0036,33,1,2,0.0415115132927894,0.0204523343106684,1.0,True,0.6586223244667053,0.2551440894603729,0.8271841406822205,0.6235908269882202,0.97265625,0.98046875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0033_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0033_rank_02.png,T00,T03,0,32,92,9,7,24,0,False,True,True,True,False,True,True,False,False,0.6235908269882202,0.2551440894603729,0.3988803250948214,0.016558125917405835,0.0
Cosmos2.5_0036,33,1,3,0.0716350153088569,0.0,0.0,False,0.6586223244667053,0.1772357523441314,0.8271841406822205,0.606366753578186,0.97265625,0.95703125,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0033_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0033_rank_03.png,T00,T04,0,32,92,15,19,66,0,False,True,True,True,False,True,True,True,True,0.606366753578186,0.1772357523441314,0.32782597176992906,0.023483818506379758,0.023483818506379758
Cosmos2.5_0036,33,2,3,0.1619798243045807,0.0334441714668739,1.0,True,0.2551440894603729,0.1772357523441314,0.6235908269882202,0.606366753578186,0.98046875,0.95703125,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0033_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0033_rank_03.png,T03,T04,9,7,24,15,19,66,0,True,True,True,True,True,True,True,False,False,0.606366753578186,0.1772357523441314,0.32782597176992906,0.05310119330977154,0.0
Cosmos2.5_0036,36,1,2,0.2067918926477432,0.2556957645798483,1.0,True,0.6589933633804321,0.1053295508027076,0.6855987906455994,0.6392948031425476,0.97265625,0.96875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0036_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0036_rank_02.png,T00,T04,0,32,92,15,19,66,0,False,True,True,True,False,True,True,False,False,0.6392948031425476,0.1053295508027076,0.259493033520189,0.05366105553054415,0.0
Cosmos2.5_0036,36,1,3,0.1284128427505493,0.0,0.0,False,0.6589933633804321,0.1351936161518097,0.6855987906455994,0.6269925832748413,0.97265625,0.9375,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0036_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0036_rank_03.png,T00,T05,0,32,92,24,5,21,0,False,True,True,True,False,True,True,True,True,0.6269925832748413,0.1351936161518097,0.2911449718495761,0.03738675348773272,0.03738675348773272
Cosmos2.5_0036,36,2,3,0.2672072052955627,0.0,0.0,False,0.1053295508027076,0.1351936161518097,0.6392948031425476,0.6269925832748413,0.96875,0.9375,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0036_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0036_rank_03.png,T04,T05,15,19,66,24,5,21,0,True,True,True,True,True,True,True,True,True,0.6269925832748413,0.1053295508027076,0.2569841379403956,0.06866801330434248,0.06866801330434248
Cosmos2.5_0036,39,1,2,0.0958356708288192,0.0,0.0,False,0.7286266088485718,0.1676545590162277,0.8356969952583313,0.6383630037307739,0.97265625,0.9609375,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0039_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0039_rank_02.png,T00,T04,0,32,92,15,19,66,0,False,True,True,True,False,True,True,True,True,0.6383630037307739,0.1676545590162277,0.32714594278816517,0.03135225088603032,0.03135225088603032
