case,frame,rank_a,rank_b,pair_similarity,iou,containment,nested,gdino_a,gdino_b,siglip_source_a,siglip_source_b,sam_a,sam_b,crop_a,crop_b
Cosmos2.5_0060,87,2,3,0.2655383050441742,0.0,0.0,False,0.1088432297110557,0.5292679667472839,0.940025806427002,0.8484255075454712,0.89453125,0.97265625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0087_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0087_rank_03.png
Cosmos2.5_0060,90,1,2,0.3663480281829834,0.43808629226775175,1.0,True,0.440342903137207,0.1207179054617881,0.9485137462615968,0.9209439754486084,0.97265625,0.89453125,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0090_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0090_rank_02.png
Cosmos2.5_0060,90,1,3,0.503384530544281,0.0,0.0,False,0.440342903137207,0.4526944756507873,0.9485137462615968,0.8095228672027588,0.97265625,0.97265625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0090_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0090_rank_03.png
Cosmos2.5_0060,90,2,3,0.3169000744819641,0.0,0.0,False,0.1207179054617881,0.4526944756507873,0.9209439754486084,0.8095228672027588,0.89453125,0.97265625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0090_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0090_rank_03.png
Cosmos2.5_0060,92,1,2,0.1941860020160675,0.4184939409722303,1.0,True,0.5219985246658325,0.1046928986907005,0.9493606090545654,0.9325505495071412,0.97265625,0.88671875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0092_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0092_rank_02.png
Cosmos2.5_0060,92,1,3,0.3562329411506653,0.0,0.0,False,0.5219985246658325,0.3867481648921966,0.9493606090545654,0.8039480447769165,0.97265625,0.96875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0092_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0092_rank_03.png
Cosmos2.5_0060,92,2,3,0.4174918532371521,0.0,0.0,False,0.1046928986907005,0.3867481648921966,0.9325505495071412,0.8039480447769165,0.88671875,0.96875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0092_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0092_rank_03.png
Cosmos3_seed101_0010,0,1,2,0.6769579648971558,0.0,0.0,False,0.5879442095756531,0.4246306419372558,0.987101912498474,0.8445106744766235,0.984375,0.98046875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0000_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0000_rank_02.png
Cosmos3_seed101_0010,3,1,2,0.6597524881362915,0.0,0.0,False,0.5801275968551636,0.4537060856819153,0.9775992631912231,0.8282756805419922,0.984375,0.98046875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0003_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0003_rank_02.png
Cosmos3_seed101_0010,6,1,2,0.6620730757713318,0.0,0.0,False,0.5979622006416321,0.4426511824131012,0.9695444107055664,0.8321274518966675,0.984375,0.98046875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0006_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0006_rank_02.png
Cosmos3_seed101_0010,9,1,2,0.6711921691894531,0.0,0.0,False,0.6225875616073608,0.437945157289505,0.9776642918586732,0.8226122260093689,0.984375,0.98046875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0009_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0009_rank_02.png
Cosmos3_seed101_0010,12,1,2,0.6313107013702393,0.0,0.0,False,0.5397029519081116,0.523044764995575,0.9775906801223756,0.8353884220123291,0.984375,0.98046875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0012_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0012_rank_02.png
Cosmos3_seed101_0010,15,1,2,0.6422126293182373,0.0,0.0,False,0.625860869884491,0.4799087345600128,0.9667994379997252,0.8401833772659302,0.984375,0.98046875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0015_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0015_rank_02.png
Cosmos3_seed101_0010,18,1,2,0.6558204889297485,0.0,0.0,False,0.6577567458152771,0.4400548934936523,0.9595662355422974,0.8305562734603882,0.984375,0.98046875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0018_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0018_rank_02.png
Cosmos3_seed101_0010,21,1,2,0.6229061484336853,0.0,0.0,False,0.6202250719070435,0.4399388432502746,0.9670383334159852,0.8372616171836853,0.984375,0.98046875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0021_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0021_rank_02.png
Cosmos3_seed101_0010,24,1,2,0.6265775561332703,0.0,0.0,False,0.6024268865585327,0.4726513028144836,0.9538512229919434,0.8392926454544067,0.984375,0.98046875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0024_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0024_rank_02.png
Cosmos3_seed101_0010,27,1,2,0.6550332903862,0.0,0.0,False,0.549601137638092,0.4862284660339355,0.974622368812561,0.8320667743682861,0.984375,0.98046875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0027_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0027_rank_02.png
Cosmos3_seed101_0010,30,1,2,0.6777582764625549,0.0,0.0,False,0.591838538646698,0.4435338377952575,0.9713329076766968,0.8296799063682556,0.984375,0.98046875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0030_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0030_rank_02.png
Cosmos3_seed101_0010,33,1,2,0.6861192584037781,0.0,0.0,False,0.6513411998748779,0.3760946094989776,0.9630616903305054,0.8246954679489136,0.984375,0.98046875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0033_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0033_rank_02.png
Cosmos3_seed101_0010,36,1,2,0.6609539985656738,0.0,0.0,False,0.5186107158660889,0.478910356760025,0.9615528583526612,0.8376869559288025,0.984375,0.98046875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0036_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0036_rank_02.png
Cosmos3_seed101_0010,39,1,2,0.6714869141578674,0.0,0.0,False,0.6157688498497009,0.408569723367691,0.9514452815055848,0.8243383169174194,0.984375,0.98046875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0039_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0039_rank_02.png
Cosmos3_seed101_0010,42,1,2,0.6784253120422363,0.0,0.0,False,0.5793766379356384,0.4297561049461365,0.9695451259613036,0.8214844465255737,0.984375,0.98046875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0042_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0042_rank_02.png
Cosmos3_seed101_0010,45,1,2,0.6703090667724609,0.0,0.0,False,0.6100451946258545,0.3887293934822082,0.9432390332221984,0.823037326335907,0.984375,0.98046875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0045_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0045_rank_02.png
Cosmos3_seed101_0010,48,1,2,0.6667760610580444,0.0,0.0,False,0.6752666234970093,0.3926109373569488,0.9541004300117492,0.8227189779281616,0.984375,0.98046875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0048_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0048_rank_02.png
Cosmos3_seed101_0010,51,1,2,0.6941468715667725,0.0,0.0,False,0.6426315307617188,0.3845319449901581,0.965637505054474,0.8223937749862671,0.984375,0.98046875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0051_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0051_rank_02.png
Cosmos3_seed101_0010,54,1,2,0.6568631529808044,0.0,0.0,False,0.6028095483779907,0.4025044739246368,0.9638067483901978,0.8194972276687622,0.984375,0.98046875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0054_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0054_rank_02.png
Cosmos3_seed101_0010,57,1,2,0.687995970249176,0.0,0.0,False,0.6097625494003296,0.4007951021194458,0.9374205470085144,0.8205537796020508,0.984375,0.98046875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0057_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0057_rank_02.png
Cosmos3_seed101_0010,60,1,2,0.695614755153656,0.0,0.0,False,0.5696214437484741,0.4192090630531311,0.946205735206604,0.8346697688102722,0.984375,0.98046875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0060_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0060_rank_02.png
Cosmos3_seed101_0010,60,1,3,0.18701252341270447,0.0,0.0,False,0.5696214437484741,0.1029413044452667,0.946205735206604,0.6370819807052612,0.984375,0.96875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0060_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0060_rank_03.png
Cosmos3_seed101_0010,60,2,3,0.1615370512008667,0.0,0.0,False,0.4192090630531311,0.1029413044452667,0.8346697688102722,0.6370819807052612,0.98046875,0.96875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0060_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0060_rank_03.png
Cosmos3_seed101_0010,63,1,2,0.6805768013000488,0.0,0.0,False,0.5274062156677246,0.4023939669132232,0.9434983730316162,0.8396706581115723,0.984375,0.98046875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0063_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0063_rank_02.png
Cosmos3_seed101_0010,63,1,3,0.3932003676891327,0.0,0.0,False,0.5274062156677246,0.298860102891922,0.9434983730316162,0.760232150554657,0.984375,0.9765625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0063_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0063_rank_03.png
Cosmos3_seed101_0010,63,2,3,0.488532155752182,0.0,0.0,False,0.4023939669132232,0.298860102891922,0.8396706581115723,0.760232150554657,0.98046875,0.9765625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0063_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0063_rank_03.png
Cosmos3_seed101_0010,66,1,2,0.6737269163131714,0.0,0.0,False,0.4702900648117065,0.4225146770477295,0.9410616159439088,0.8384933471679688,0.984375,0.98046875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0066_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0066_rank_02.png
Cosmos3_seed101_0010,66,1,3,0.516160249710083,0.0,0.0,False,0.4702900648117065,0.340469092130661,0.9410616159439088,0.7335184812545776,0.984375,0.9765625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0066_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0066_rank_03.png
Cosmos3_seed101_0010,66,2,3,0.7018935084342957,0.0,0.0,False,0.4225146770477295,0.340469092130661,0.8384933471679688,0.7335184812545776,0.98046875,0.9765625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0066_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0066_rank_03.png
Cosmos3_seed101_0010,69,1,2,0.6968802809715271,0.0,0.0,False,0.4797183275222778,0.4268494844436645,0.9497537016868592,0.828208863735199,0.984375,0.98046875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0069_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0069_rank_02.png
Cosmos3_seed101_0010,69,1,3,0.4970076084136963,0.0,0.0,False,0.4797183275222778,0.3628747761249542,0.9497537016868592,0.7514498829841614,0.984375,0.9765625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0069_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0069_rank_03.png
Cosmos3_seed101_0010,69,2,3,0.6405288577079773,0.0,0.0,False,0.4268494844436645,0.3628747761249542,0.828208863735199,0.7514498829841614,0.98046875,0.9765625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0069_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0069_rank_03.png
Cosmos3_seed101_0010,72,1,2,0.7099475264549255,0.0,0.0,False,0.4601269662380218,0.4260716736316681,0.9496420621871948,0.83329176902771,0.984375,0.98046875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0072_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0072_rank_02.png
Cosmos3_seed101_0010,72,1,3,0.5562642812728882,0.0,0.0,False,0.4601269662380218,0.3541717231273651,0.9496420621871948,0.7112988233566284,0.984375,0.9765625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0072_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0072_rank_03.png
Cosmos3_seed101_0010,72,2,3,0.6697656512260437,0.0,0.0,False,0.4260716736316681,0.3541717231273651,0.83329176902771,0.7112988233566284,0.98046875,0.9765625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0072_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0072_rank_03.png
Cosmos3_seed101_0010,75,1,2,0.6278030276298523,0.0,0.0,False,0.4261238574981689,0.4401059746742248,0.9344137907028198,0.8299520611763,0.984375,0.98046875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0075_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0075_rank_02.png
Cosmos3_seed101_0010,75,1,3,0.4437783360481262,0.0,0.0,False,0.4261238574981689,0.3970471024513244,0.9344137907028198,0.7471938133239746,0.984375,0.9765625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0075_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0075_rank_03.png
Cosmos3_seed101_0010,75,2,3,0.659089207649231,0.0,0.0,False,0.4401059746742248,0.3970471024513244,0.8299520611763,0.7471938133239746,0.98046875,0.9765625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0075_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0075_rank_03.png
Cosmos3_seed101_0010,78,1,2,0.6450098156929016,0.0,0.0,False,0.4625051617622375,0.4235300719738006,0.942146897315979,0.8251450061798096,0.984375,0.98046875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0078_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0078_rank_02.png
Cosmos3_seed101_0010,78,1,3,0.47719645500183105,0.0,0.0,False,0.4625051617622375,0.3776961266994476,0.942146897315979,0.7241101264953613,0.984375,0.9765625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0078_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0078_rank_03.png
Cosmos3_seed101_0010,78,2,3,0.6847980618476868,0.0,0.0,False,0.4235300719738006,0.3776961266994476,0.8251450061798096,0.7241101264953613,0.98046875,0.9765625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0078_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0078_rank_03.png
Cosmos3_seed101_0010,81,1,2,0.6701467037200928,0.0,0.0,False,0.4553234577178955,0.4281988739967346,0.9278310537338256,0.819584846496582,0.984375,0.98046875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0081_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0081_rank_02.png
Cosmos3_seed101_0010,81,1,3,0.4685001075267792,0.0,0.0,False,0.4553234577178955,0.3824778497219085,0.9278310537338256,0.7168681621551514,0.984375,0.9765625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0081_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0081_rank_03.png
Cosmos3_seed101_0010,81,2,3,0.6628128290176392,0.0,0.0,False,0.4281988739967346,0.3824778497219085,0.819584846496582,0.7168681621551514,0.98046875,0.9765625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0081_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0081_rank_03.png
Cosmos3_seed101_0010,84,1,2,0.6874382495880127,0.0,0.0,False,0.3655363619327545,0.4510003328323364,0.9371535778045654,0.8212379813194275,0.984375,0.98046875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0084_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0084_rank_02.png
Cosmos3_seed101_0010,84,1,3,0.43921440839767456,0.0,0.0,False,0.3655363619327545,0.4151354432106018,0.9371535778045654,0.725499153137207,0.984375,0.9765625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0084_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0084_rank_03.png
Cosmos3_seed101_0010,84,2,3,0.6061328053474426,0.0,0.0,False,0.4510003328323364,0.4151354432106018,0.8212379813194275,0.725499153137207,0.98046875,0.9765625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0084_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0084_rank_03.png
Cosmos3_seed101_0010,87,1,2,0.6131231188774109,0.0,0.0,False,0.4388304352760315,0.4403197765350342,0.9299432039260864,0.8266738653182983,0.984375,0.98046875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0087_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0087_rank_02.png
Cosmos3_seed101_0010,87,1,3,0.5277910828590393,0.0,0.0,False,0.4388304352760315,0.4004723727703094,0.9299432039260864,0.7338879108428955,0.984375,0.9765625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0087_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0087_rank_03.png
Cosmos3_seed101_0010,87,2,3,0.686538815498352,0.0,0.0,False,0.4403197765350342,0.4004723727703094,0.8266738653182983,0.7338879108428955,0.98046875,0.9765625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0087_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0087_rank_03.png
