split,case,frame,score,pair_similarity,min_gdino,min_siglip,edge_gap_norm
NEG,Cosmos2.5_0057,84,0.1660784667435929,0.4700871706008911,0.1802590936422348,0.6924248933792114,1.0690637978109225
NEG,Cosmos2.5_0057,87,0.0897452542517276,0.3261316120624542,0.1092437133193016,0.6931715607643127,1.0637779848911455
NEG,Cosmos2.5_0057,92,0.0533164575423213,0.2119302153587341,0.1043232530355453,0.6066744327545166,1.8183977007849945
NEG,Cosmos3_seed101_0039,6,0.036829628391339,0.1297311633825302,0.1217140778899192,0.662163496017456,0.18824363139071665
NEG,Cosmos3_seed101_0039,12,0.0351983783843357,0.1239834055304527,0.1210021153092384,0.6660782098770142,0.18873940777553613
NEG,Cosmos3_seed101_0039,18,0.0423324185385223,0.1449771672487259,0.1279921233654022,0.6661372184753418,0.18140568120874798
NEG,Cosmos3_seed101_0039,21,0.0388485097147456,0.1334596276283264,0.1287379264831543,0.6581765413284302,0.18229178884665675
NEG,Cosmos3_seed101_0039,24,0.0449048457223354,0.1532293111085891,0.1290929317474365,0.6652735471725464,0.18234529851041445
NEG,Cosmos3_seed101_0039,27,0.0341748776348413,0.1206039860844612,0.1231264919042587,0.6521373987197876,0.18093425729812582
NEG,Cosmos3_seed101_0039,30,0.0363562483752275,0.1351087838411331,0.107460431754589,0.6738176345825195,0.1930447493778483
NEG,Cosmos3_seed101_0039,33,0.0578257963356414,0.185827225446701,0.1476062834262848,0.6560239791870117,4.909477252940129
NEG,Cosmos3_seed101_0039,36,0.0777625200839276,0.2965183854103088,0.1039985790848732,0.6613174676895142,1.3646705053932688
NEG,Cosmos3_seed101_0039,42,0.0986797249927438,0.3420473635196686,0.1298935562372207,0.6407605409622192,0.0
NEG,Cosmos3_seed101_0039,48,0.0573388144384107,0.2164766937494278,0.1059335172176361,0.6622801423072815,1.2331644048305568
NEG,Cosmos3_seed101_0039,51,0.0862068425087319,0.3321129977703094,0.1021363586187362,0.6596770286560059,1.2268999666132478
NEG,Cosmos3_seed101_0039,54,0.0950651269204122,0.3404901623725891,0.1177912950515747,0.6617898941040039,1.2164208939195944
NEG,Cosmos3_seed101_0039,57,0.08198541037807,0.2869258821010589,0.121930330991745,0.6696100234985352,1.2125200390731532
NEG,Cosmos3_seed101_0039,60,0.0915034513981493,0.3367559015750885,0.1093344166874885,0.675285816192627,1.2064491136449138
NEG,Cosmos3_seed101_0039,63,0.0913964859725035,0.3508031368255615,0.1075246855616569,0.6312826871871948,0.0
NEG,Cosmos3_seed101_0039,69,0.0751523644508512,0.2906183302402496,0.1023070961236953,0.6536323428153992,1.2090816162370888
NEG,Cosmos3_seed101_0039,72,0.0732745437921158,0.2691951990127563,0.1111108064651489,0.66683030128479,1.2164586958086552
NEG,Cosmos3_seed101_0039,75,0.0915133856697383,0.3158651888370514,0.1286537796258926,0.6524438858032227,1.215449952567534
NEG,Cosmos3_seed101_0039,78,0.0343731437355176,0.1208915337920188,0.1278048604726791,0.6325565576553345,0.2090281171481225
NEG,Cosmos3_seed101_0039,81,0.0324402555032578,0.1161734461784362,0.1251224726438522,0.6231885552406311,0.19449358345511225
NEG,Cosmos3_seed101_0039,84,0.0303787690162486,0.1071977242827415,0.1272695660591125,0.6310222148895264,0.20356507212465497
NEG,Cosmos3_seed101_0039,87,0.0316301221935019,0.1142892763018608,0.1217321008443832,0.6291955709457397,0.19628498213055648
NEG,Cosmos3_seed101_0039,93,0.0274928611926511,0.0957539156079292,0.1327669620513916,0.6209216117858887,0.20355575702822692
NEG,Cosmos3_seed101_0039,96,0.0282579688509627,0.0975472554564476,0.1326656937599182,0.6325474977493286,0.2096332982628785
NEG,Cosmos3_seed101_0039,99,0.035317927222335,0.1172110438346862,0.1446803212165832,0.627543568611145,0.21218959897659984
NEG,Cosmos3_seed101_0039,105,0.0286844138512514,0.0981028079986572,0.1373672932386398,0.6223658323287964,0.19208817122278948
NEG,Cosmos3_seed101_0039,108,0.0298586658598953,0.106359951198101,0.1281161457300186,0.6151494979858398,0.19227658840750347
NEG,Cosmos3_seed101_0039,111,0.0357235443026184,0.1223522722721099,0.1363040059804916,0.6254266500473022,0.19879688431503897
NEG,Cosmos3_seed101_0039,114,0.0381956386617745,0.1300632804632187,0.1397768259048462,0.6169968843460083,0.19635244768420548
NEG,Cosmos3_seed101_0039,117,0.0375026879984861,0.1270651370286941,0.1386209726333618,0.6284099221229553,0.2061096682643762
NEG,Cosmos3_seed101_0039,120,0.0490737945900772,0.1599078476428985,0.1493629515171051,0.6305460929870605,0.20973937344836474
NEG,Cosmos3_seed101_0039,123,0.0338047806160058,0.1207795888185501,0.1223639100790023,0.6402001976966858,0.21681144215717507
NEG,Cosmos3_seed101_0039,126,0.0363122843767574,0.1286985874176025,0.1252940893173217,0.6353733539581299,0.2086744796633951
NEG,Cosmos3_seed101_0039,132,0.0574012618617623,0.1868525147438049,0.1195816919207573,0.7891876697540283,0.0
NEG,Cosmos3_seed101_0039,135,0.1802551265076382,0.4332292377948761,0.2311987727880478,0.7487799525260925,0.0
NEG,Cosmos3_seed101_0039,138,0.2350232937620565,0.4860439896583557,0.3104696571826935,0.7530980110168457,0.0
NEG,Cosmos3_seed101_0039,141,0.2917093165618313,0.5426754355430603,0.3755776882171631,0.7693438529968262,0.0
NEG,Cosmos3_seed101_0039,144,0.2642049022338549,0.503678023815155,0.3756871819496155,0.7324017286300659,0.0
NEG,Cosmos3_seed101_0039,147,0.2219818083903915,0.4074817895889282,0.3887543380260467,0.7633841037750244,0.0
NEG,Cosmos3_seed101_0039,150,0.2777462534465701,0.4636731445789337,0.4961910545825958,0.7231420278549194,0.0
NEG,Cosmos3_seed101_0039,153,0.2459069697109728,0.4372251033782959,0.4421075582504272,0.7154899835586548,0.01008088215690734
NEG,Cosmos3_seed101_0039,156,0.2419966282761591,0.4062637388706207,0.4940758645534515,0.7181395888328552,0.1160473814085257
NEG,Cosmos3_seed101_0039,159,0.2052878205274038,0.3532050549983978,0.4736775755882263,0.7131645083427429,0.18882131294685936
NEG,Cosmos3_seed101_0039,162,0.1812961274262125,0.3494207262992859,0.4079892039299011,0.6598284840583801,0.21370242181601865
NEG,Cosmos3_seed101_0039,165,0.166319566889877,0.3027263879776001,0.440089464187622,0.6858752965927124,0.22023855182782442
NEG,Cosmos3_seed101_0039,168,0.194093536077543,0.3446791470050812,0.4467374980449676,0.7098060846328735,0.24639726391192887
NEG,Cosmos3_seed101_0039,171,0.0886956528680825,0.3099748194217682,0.1234521344304084,0.663213312625885,1.3218930699279454
NEG,Cosmos3_seed101_0039,174,0.5804639508643231,0.848254919052124,0.6054510474205017,0.7734258770942688,0.0
NEG,Cosmos3_seed101_0039,177,0.6373723310922651,0.9259004592895508,0.620039701461792,0.7642550468444824,0.0
NEG,Cosmos3_seed101_0039,180,0.6117924154569425,0.8896011114120483,0.6219459772109985,0.7604398727416992,0.0
NEG,Cosmos3_seed101_0039,183,0.570003996712784,0.8764439225196838,0.5837661623954773,0.7245504260063171,0.0
NEG,Cosmos3_seed101_0039,186,0.5877613488042878,0.8901856541633606,0.5928258299827576,0.7353832721710205,0.0
NEG,Cosmos3_seed101_0039,188,0.6094874159073462,0.9160282611846924,0.5910513997077942,0.749008059501648,0.0
NEG,Cosmos3_seed101_0049,111,0.1007408823408648,0.3716127276420593,0.1076591908931732,0.6826203465461731,1.8769848050697777
NEG,Cosmos3_seed101_0049,117,0.1324474248907149,0.5015942454338074,0.1055041402578353,0.660864531993866,1.8784217078134111
NEG,Cosmos3_seed101_0049,120,0.090557905759162,0.3647794723510742,0.1031498983502388,0.5974797010421753,0.7912956525932844
NEG,Cosmos3_seed101_0049,123,0.1039333537972367,0.3611139357089996,0.1336133778095245,0.6199710965156555,0.7404347922692388
NEG,Cosmos3_seed101_0049,129,0.1318674831885936,0.4070707261562347,0.1689613163471222,0.6210812330245972,0.8366999162977166
NEG,Cosmos3_seed101_0049,156,0.0348865746246503,0.1435075253248214,0.1007272377610206,0.5867058038711548,0.0
NEG,Cosmos3_seed101_0049,159,0.0472505495863548,0.187015950679779,0.103495568037033,0.6167862415313721,0.0
NEG,Cosmos3_seed101_0049,165,0.1402294243564096,0.4940614104270935,0.1243727579712867,0.6477257609367371,3.8198631517831
NEG,Cosmos3_seed101_0049,168,0.1329290456871078,0.4531019330024719,0.1242469176650047,0.6927273273468018,0.06481791752555952
NEG,Cosmos3_seed101_0049,171,0.1396307639014868,0.5406678318977356,0.1007634177803993,0.6619089841842651,6.6192388047652315
NEG,Cosmos3_seed101_0049,174,0.1658523010243475,0.4891090393066406,0.1745100766420364,0.6588872671127319,5.200901966291293
NEG,Cosmos3_seed101_0049,177,0.1325885667641984,0.4059868156909942,0.1591625213623047,0.670112133026123,5.1596299458438235
NEG,Cosmos3_seed101_0049,180,0.0384508174705983,0.1374963521957397,0.1337522566318512,0.5846927165985107,0.0
NEG,Cosmos3_seed101_0049,183,0.041365544736497,0.1360607892274856,0.1588494032621383,0.5818699598312378,0.0
NEG,Cosmos3_seed101_0049,186,0.0380227709880032,0.1369144022464752,0.1328050196170807,0.580730676651001,0.0
NEG,Cosmos3_seed101_0049,188,0.0379245868639762,0.1424281299114227,0.1213477700948715,0.5842764377593994,0.0
NEG,LVP_0043,30,0.0743619581220536,0.2499261796474456,0.1556499600410461,0.568760097026825,0.0
NEG,LVP_0043,33,0.0675662147659022,0.2260264158248901,0.1576968878507614,0.5666536092758179,0.0
NEG,LVP_0043,36,0.0705401405120228,0.2326830774545669,0.1614590138196945,0.569220781326294,0.00018752518249055757
NEG,LVP_0043,39,0.0675012304040435,0.2210049480199813,0.1643803566694259,0.5675047039985657,0.014682605842676482
NEG,LVP_0043,42,0.0855472011411203,0.282478779554367,0.1641348153352737,0.558777928352356,0.01351485066219975
NEG,LVP_0043,45,0.0765001818234958,0.2466588020324707,0.1679113954305648,0.5728639960289001,0.012625987299089815
NEG,LVP_0043,48,0.0754547142001852,0.2483533769845962,0.164150595664978,0.562328577041626,0.02608573019608686
