case,frame,rank_a,rank_b,dino,base,width_ratio,height_ratio,area_ratio,aspect_ratio,mask_ratio,size_consistency,strict_size,size_score,strict_size_score,mask_size_score
Cosmos3_seed101_0039,0,1,2,0.1493655443191528,0.042361836892986955,0.5241822708429733,0.37028015822330457,0.1940942941855872,0.7063958069925407,0.15965723305896945,0.44056133986720536,0.37028015822330457,0.018662987620810343,0.01568574766736503,0.006763373665629668
Cosmos3_seed101_0039,0,1,3,0.20526023209095,0.05984328626644002,0.9029539698292312,0.7841525861457241,0.7080536906121397,0.8684302991591311,0.5847333408501522,0.8414592625981009,0.7841525861457241,0.05035568753320568,0.046926267689287836,0.0349923647060275
Cosmos3_seed101_0039,3,1,2,0.2349181771278381,0.07157225742886053,0.9099141960233588,0.8008575078050539,0.7287116153437064,0.8801461844480277,0.5917200365965233,0.8536460714744176,0.8008575078050539,0.06109737638070249,0.057319179712459,0.042350738785101136
Cosmos3_seed101_0039,3,1,3,0.1964199990034103,0.05407137916962431,0.5222412634417257,0.3745721544743852,0.19561703520279217,0.7172396757886249,0.1621683440073193,0.4422861462930895,0.3745721544743852,0.023915021917685568,0.02025363299096757,0.008768666018129834
Cosmos3_seed101_0039,6,1,2,0.2678459882736206,0.07619623394564282,0.9024224251135331,0.7886458281767369,0.7116916808189216,0.8739209113487156,0.5840117593848937,0.8436182079702415,0.7886458281767369,0.06428053033530447,0.06009184202400987,0.04449949664509782
Cosmos3_seed101_0039,6,2,3,0.1297311633825302,0.03682962839133908,0.10932150770540762,0.18922029107549532,0.020685847508829232,0.5777472758552644,0.016616105236405516,0.14382575398317657,0.10932150770540762,0.00529704907230455,0.004026270503971075,0.0006119649811681986
Cosmos3_seed101_0039,9,1,2,0.2882987856864929,0.08796280909012605,0.9046018667445506,0.7981280295673947,0.7219881054478151,0.8822975707972722,0.5901189387008234,0.8496988322033961,0.7981280295673947,0.07474189616121038,0.07020558349431522,0.05190851954540833
Cosmos3_seed101_0039,9,1,3,0.2104525119066238,0.06233156333457401,0.5286696257049656,0.3834879313250155,0.2027384211159675,0.7253829474573001,0.16136779505946935,0.45026483442077453,0.3834879313250155,0.028065711044029985,0.023903402279429973,0.010058306937909873
Cosmos3_seed101_0039,12,1,3,0.2783217430114746,0.07901439697669492,0.9025843053005105,0.7735870964208451,0.6982275720124475,0.8570801551477051,0.5800427494656317,0.8356001268623932,0.7735870964208451,0.06602444013768177,0.06112451793264542,0.04583172806973102
Cosmos3_seed101_0039,12,2,3,0.1239834055304527,0.03519837838433577,0.1094678276215538,0.18829313149607466,0.020612040060934863,0.5813692021147138,0.016646380639058298,0.14356893835692616,0.1094678276215538,0.005053393816524464,0.003853090017534693,0.000585925604463255
Cosmos3_seed101_0039,15,1,2,0.2512602508068084,0.07578516555859383,0.9079657577395314,0.8195515180514681,0.7441247150941844,0.9026238171049764,0.6091178211959739,0.8626266371346206,0.8195515180514681,0.06537430251050026,0.06210984747932741,0.046162094924026835
Cosmos3_seed101_0039,15,1,3,0.234124407172203,0.0673148040799942,0.5274742461498808,0.3928479347020689,0.20721716820851138,0.7447717828302122,0.16672587329780936,0.45521112487340576,0.3928479347020689,0.030642447685887083,0.026444481757700124,0.011223119496107973
Cosmos3_seed101_0039,18,1,2,0.2617623805999756,0.07719241115436608,0.9024303623886075,0.7961336081658299,0.7184551405268396,0.8822105741861067,0.5845206884760059,0.8476173314219333,0.7961336081658299,0.06542962554868845,0.06145547281534572,0.04512056131307298
Cosmos3_seed101_0039,18,2,3,0.1449771672487259,0.04233241853852237,0.10881243333041665,0.1888339655286085,0.02054748328459991,0.5762333753136772,0.016459161828096765,0.14334393354655756,0.10881243333041665,0.006068095389851012,0.004606293469938259,0.0006967561273002632
Cosmos3_seed101_0039,21,1,3,0.2575884759426117,0.07498094058775215,0.9011473829063006,0.8002136770216537,0.721110460813891,0.887994230689408,0.5832762165867033,0.8491822306277321,0.8002136770216537,0.06367248238287282,0.0600007741742673,0.04373459934213645
Cosmos3_seed101_0039,21,2,3,0.1334596276283264,0.038848509714745606,0.10844210909001815,0.1890348402038536,0.020499336763200444,0.5736620242759223,0.01644942430236529,0.14317589449065943,0.10844210909001815,0.005562170128037775,0.004212814328471073,0.0006390356198124104
Cosmos3_seed101_0039,24,1,2,0.2516272962093353,0.0748545747036465,0.901299920161169,0.808883633422225,0.7290467542231277,0.897463336374846,0.5765230312035661,0.8538423474056132,0.808883633422225,0.06391400577901035,0.06054864036456095,0.043155386307600054
Cosmos3_seed101_0039,24,2,3,0.1532293111085891,0.04490484572233544,0.10843130456065289,0.19207593142025356,0.02082704381860059,0.5645231224906053,0.016264199736238792,0.14431577813461907,0.10843130456065289,0.006480477752433859,0.004869091002767685,0.0007303413799530517
Cosmos3_seed101_0039,27,1,2,0.2158025354146957,0.06232009405869731,0.9382301735114423,0.8046692850199166,0.7549650029035647,0.8576459249955076,0.5481109462390138,0.8688872210497544,0.8046692850199166,0.054149133342220816,0.05014706552858592,0.034158325724216926
Cosmos3_seed101_0039,27,2,3,0.1206039860844612,0.034174877634841394,0.11322177974902305,0.1921031143715229,0.02175025650447395,0.5893802404996663,0.015515999056503181,0.14747968166657383,0.11322177974902305,0.005040100074580522,0.003869340468521826,0.0005302573691383108
Cosmos3_seed101_0039,30,1,2,0.278523176908493,0.07572019550396127,0.9252283191504059,0.8003600772012734,0.7405158089440234,0.8650406182294624,0.5153907769767708,0.8605322823369402,0.8003600772012734,0.06515967265602311,0.060603421519245956,0.039025490393619584
Cosmos3_seed101_0039,30,2,3,0.1351087838411331,0.03635624837522754,0.11262691292552661,0.18946935796269967,0.021339348881320407,0.5944333909005971,0.014808677411506316,0.14607994003736585,0.11262691292552661,0.0053109185826368185,0.0040946920200555705,0.0005383879540813453
Cosmos3_seed101_0039,33,1,2,0.2812086343765259,0.0752985715179507,0.8244598563180288,0.772170652447563,0.6366237051699163,0.936577622949424,0.48941396654579483,0.7978870253174419,0.772170652447563,0.06007975323911035,0.05814334709738548,0.036852172561832465
Cosmos3_seed101_0039,33,1,3,0.185827225446701,0.05782579633564144,0.5247999934213434,0.3909394980387243,0.2051650459988658,0.7449304552960481,0.1622411978009124,0.45295148305184496,0.3909394980387243,0.026192280208882732,0.022606387793145166,0.009381726461286077
Cosmos3_seed101_0039,36,1,2,0.2685552537441253,0.07110485268131399,0.3727032814461339,0.9184869947875878,0.34232311692293205,0.40577959574955813,0.1761159420289855,0.5850838546079802,0.3727032814461339,0.04160230128811576,0.026501011921069656,0.012522698112801848
Cosmos3_seed101_0039,36,1,3,0.2626859545707702,0.07670052997176437,0.8352001420212944,0.7696423602445273,0.6428054085818334,0.9215065006836461,0.48881159420289855,0.8017514630992784,0.7696423602445273,0.06149476212535213,0.05903197691947483,0.03749210833170534
Cosmos3_seed101_0039,36,2,3,0.2965183854103088,0.0777625200839276,0.446244274509033,0.8379458442114548,0.5325454832095614,0.37392853532799986,0.3602941176470588,0.611496962648221,0.446244274509033,0.04755154483919301,0.03470107935884638,0.028017378559650388
Cosmos3_seed101_0039,39,1,2,0.3078276813030243,0.09229399379860907,0.8513184841046396,0.7907855122086344,0.6732103235053656,0.9288950339664366,0.492286277694003,0.8204939509255176,0.7907855122086344,0.07572666361851597,0.07298475315981359,0.04543506666063066
Cosmos3_seed101_0039,39,2,3,0.1475515216588974,0.04384573063827622,0.10413225173236289,0.18542804658934076,0.019309040025681547,0.5615776774210427,0.014115847067236533,0.13895697184985556,0.10413225173236289,0.006092669958039298,0.004565754660214355,0.0006189196282411544
Cosmos3_seed101_0039,42,1,2,0.2859216034412384,0.08466432108115687,0.8909413173848986,0.8312413968901355,0.7405873052101607,0.9329923089996601,0.4989043939568677,0.8605738232192289,0.8312413968901355,0.07285989848307153,0.0703764885222558,0.04223940179876423
Cosmos3_seed101_0039,42,1,3,0.3121663928031921,0.09711242793025886,0.39990667778816114,0.4975013453422837,0.1989541102109733,0.803830344444643,0.1669934263637412,0.446042722405571,0.39990667778816114,0.04331629173342747,0.03883590842553205,0.016217137082575807
Cosmos3_seed101_0039,42,2,3,0.3420473635196686,0.09867972499274388,0.4488586060437425,0.5985040533394392,0.2686436950934704,0.7499675291073996,0.3347202958853444,0.5183084941359445,0.4488586060437425,0.05114653966273821,0.04429324380502288,0.03303010674745565
Cosmos3_seed101_0039,45,1,2,0.2550356686115265,0.0784051047001423,0.8935999169367763,0.8264505572720175,0.7385161493306274,0.9248552306328047,0.4871020218452243,0.8593696232300903,0.8264505572720175,0.06737896528547706,0.06479794247240349,0.03819128502242581
Cosmos3_seed101_0039,45,2,3,0.1579271405935287,0.045705680678203436,0.10847080476167333,0.19202678088976194,0.02082929945890599,0.5648733174564015,0.014018004039539332,0.14432359287000165,0.10847080476167333,0.006596408050047334,0.00495773196534479,0.0006407024163769505
Cosmos3_seed101_0039,48,1,2,0.2697636783123016,0.09079689138572866,0.887802794895564,0.8153053005227908,0.7238303244973013,0.9183405427538653,0.49056603773584906,0.850782183932704,0.8153053005227908,0.07724837754745074,0.0740271868177767,0.04454187124582915
Cosmos3_seed101_0039,48,1,3,0.2107628434896469,0.055825370223701536,0.35795214821795396,0.9100202435550926,0.32574370110237105,0.3933452588038868,0.1863498718844631,0.5707396088430967,0.35795214821795396,0.03186174996499647,0.019982811196636564,0.010403050589089502
Cosmos3_seed101_0039,48,2,3,0.2164766937494278,0.05733881443841071,0.4031888053022647,0.8959199603491373,0.45002770687812693,0.3612248984596211,0.3798670465337132,0.6010198819170802,0.4031888053022647,0.03446176748303898,0.02311836809087106,0.021781126092463708
Cosmos3_seed101_0039,51,1,2,0.267951637506485,0.08297622933765146,0.8939630006505747,0.8282092221785979,0.7403884014252579,0.9264468681319866,0.4933853059296008,0.8604582508322283,0.8282092221785979,0.0713975811565294,0.06872167835904927,0.04093925229664188
Cosmos3_seed101_0039,51,1,3,0.3108507990837097,0.08068779620259268,0.3573669561959218,0.9202847213133825,0.32887934968937566,0.3883221658683046,0.18899125915426412,0.5734800342552264,0.3573669561959218,0.046272840130241584,0.028835152131077405,0.015249288202710643
Cosmos3_seed101_0039,51,2,3,0.3321129977703094,0.08620684250873197,0.3997558690190206,0.899948899506471,0.44419840864103,0.3597598543949206,0.3830500359109409,0.5997998452775063,0.3997558690190206,0.05170685079859978,0.034461691242463996,0.03302153411873861
Cosmos3_seed101_0039,54,1,2,0.2548797130584717,0.08664654750138295,0.8975451535126936,0.8102057711703511,0.727196263261963,0.9026908206227563,0.491025641025641,0.8527580332438758,0.8102057711703511,0.07388853943465139,0.07020153283760644,0.04254567652952522
Cosmos3_seed101_0039,54,1,3,0.2595265209674835,0.07246001318531207,0.35646455241137426,0.8843179531082527,0.31522800334407597,0.4030954603584058,0.18018648018648017,0.5614516927965183,0.35646455241137426,0.0406827970629515,0.025829426167824545,0.013056314730127326
Cosmos3_seed101_0039,54,2,3,0.3404901623725891,0.09506512692041227,0.3971550077634428,0.9161928334968121,0.43348408025375007,0.3638705719002371,0.3669594113458343,0.6032168531301468,0.3971550077634428,0.0573448867033491,0.03775559122010901,0.034885043014231516
Cosmos3_seed101_0039,57,1,2,0.2429681569337844,0.0754550768111516,0.8949252857743668,0.8037368605839391,0.7192844396454742,0.8981049852541338,0.4913454881144703,0.8481063846272319,0.8037368605839391,0.06399393239607587,0.06064602655131497,0.037074511546490135
Cosmos3_seed101_0039,57,1,3,0.2297958880662918,0.06566124341362951,0.3558787504208209,0.886550094952647,0.3155043399772081,0.4014197871580278,0.17401338564504962,0.5616977300801634,0.3558787504208209,0.03688177137967678,0.023367441257119828,0.011425935272069386
Cosmos3_seed101_0039,57,2,3,0.2869258821010589,0.08198541037807008,0.39766308548638646,0.9065893344998951,0.43863640388594544,0.36051711202627806,0.35415688116486616,0.6004307720514315,0.39766308548638646,0.049226563250258065,0.03260257125581096,0.02903569724051895
Cosmos3_seed101_0039,60,1,2,0.2404195517301559,0.06545821749745703,0.35535173769785383,0.8782956181082443,0.3121038741071752,0.40459240644197203,0.17797001153402536,0.5586625762543749,0.35535173769785383,0.036569056424148545,0.023260691334325418,0.011649599723019169
Cosmos3_seed101_0039,60,1,3,0.2115554809570312,0.06787449771465336,0.8973663230303712,0.8036803896909599,0.7211957161885926,0.8955990090835617,0.49573241061130335,0.8492324276595852,0.8036803896909599,0.05764122447039004,0.05454940277339078,0.03364758837111651
Cosmos3_seed101_0039,60,2,3,0.3367559015750885,0.09150345139814936,0.3959940646065754,0.9150454278959086,0.43275891287401946,0.3623525582921638,0.359004187994416,0.6019572728127502,0.3959940646065754,0.05508116805658403,0.03623482364468339,0.032850122267879124
Cosmos3_seed101_0039,63,1,2,0.243161991238594,0.07164402139220334,0.8978186504655408,0.7919375761954849,0.7110163259127816,0.8820685288558507,0.491070399815647,0.8432178401295727,0.7919375761954849,0.060411516976530605,0.056737592650238984,0.03518225822947006
Cosmos3_seed101_0039,63,1,3,0.2666045427322387,0.06945980748783682,0.4071326675446317,0.5442498737630878,0.22158190291599497,0.7480620339507084,0.18135729922802166,0.4707248696595443,0.4071326675446317,0.03269645882628903,0.028279356709659587,0.012597043090892402
Cosmos3_seed101_0039,63,2,3,0.3508031368255615,0.09139648597250358,0.4534687125663111,0.6872383507519576,0.3116410901416851,0.6598419777798168,0.3693101830126701,0.5582482334425118,0.4534687125663111,0.051021926837003434,0.04144544682703611,0.03375365296122023
Cosmos3_seed101_0039,66,1,2,0.2155524939298629,0.06549982971570517,0.8962356349510425,0.7970155453134191,0.7143137333198236,0.8892924072997349,0.4880491691327111,0.8451708308500854,0.7970155453134191,0.05535854550136165,0.05220438249879885,0.03196713747108397
Cosmos3_seed101_0039,66,2,3,0.124290220439434,0.03283145405074993,0.10871674785238618,0.19563710053058364,0.02126902932895539,0.5557061904799118,0.014297050566480618,0.14583905282521342,0.10871674785238618,0.004788108161635886,0.0035693289116625827,0.0004693929587346566
Cosmos3_seed101_0039,69,1,2,0.1990074515342712,0.05198159481166145,0.35857911874484166,0.8839888365688436,0.31697993799713386,0.40563760978775226,0.17208718475407966,0.5630097139456244,0.35857911874484166,0.029266142825350866,0.018639514458516998,0.008945366310166094
Cosmos3_seed101_0039,69,1,3,0.2180394828319549,0.0671492188021824,0.8969569555594792,0.8051887377655482,0.722219638876966,0.897689384953049,0.4922971585073605,0.8498350656903761,0.8051887377655482,0.05706576077181012,0.05406779472927187,0.03305736961230342
Cosmos3_seed101_0039,69,2,3,0.2906183302402496,0.07515236445085126,0.3997729395176796,0.9108584910312285,0.4388968686728458,0.36413657644419223,0.34955957348168754,0.6034373011707117,0.3997729395176796,0.04534973998081942,0.030043881648220777,0.026270228463579903
Cosmos3_seed101_0039,72,1,2,0.2201364636421203,0.07365262565056038,0.8919307599985744,0.8147076040392455,0.7266627724473418,0.9134202345937117,0.49501089574492485,0.8524451726928494,0.8147076040392455,0.06278482519197373,0.06000535417496752,0.03645885219724952
Cosmos3_seed101_0039,72,1,3,0.2242020666599273,0.061027478246286355,0.3563173565873425,0.8970234019505294,0.3196250073799979,0.3972219184165646,0.17307030622777841,0.5653538780091615,0.3563173565873425,0.03450212149165773,0.0217451497279083,0.010562044348393865
Cosmos3_seed101_0039,72,2,3,0.2691951990127563,0.0732745437921158,0.3994899296756085,0.9082345034340322,0.4398532847685681,0.3628305379058227,0.34962928637627433,0.6023541631846024,0.3994899296756085,0.04413722650863342,0.029272442346524635,0.02561892645558451
Cosmos3_seed101_0039,75,1,2,0.1816916167736053,0.061128349717142164,0.8934802776070028,0.8182547763071206,0.7310945046881421,0.9158061983177093,0.4954298276061553,0.8550406450503637,0.8182547763071206,0.052267223573009454,0.0500185641238236,0.030284807762212512
Cosmos3_seed101_0039,75,1,3,0.2198746651411056,0.06370273059891648,0.3591881080091205,0.9090084617424848,0.32650502953756405,0.39514275512968294,0.17771607080874696,0.5714061861211901,0.3591881080091205,0.03640013433703251,0.02288126327883952,0.011320998981827575
Cosmos3_seed101_0039,75,2,3,0.3158651888370514,0.09151338566973832,0.402010113721961,0.9001618914950497,0.4465975704151121,0.3618741843681005,0.3587108827650631,0.6015597928453168,0.402010113721961,0.05505077332606137,0.03678930658017318,0.03282684735841151
Cosmos3_seed101_0039,78,1,2,0.2482271343469619,0.07826723240766432,0.899346294899124,0.8191981399569015,0.7367428119584933,0.9108817644584698,0.504873520538408,0.8583372367306997,0.8191981399569015,0.06717967999135406,0.06411637120793313,0.039515053168455265
Cosmos3_seed101_0039,78,2,3,0.1208915337920188,0.034373143735517635,0.10992561291313631,0.19505663103886742,0.021441719719718987,0.5635574260032835,0.014892116864269871,0.14642991401936623,0.10992561291313631,0.005033256481767164,0.003778488892878108,0.0005118888735016745
Cosmos3_seed101_0039,81,1,2,0.283338338136673,0.09037583515981736,0.8975100959601504,0.8327162761128446,0.7473712648816183,0.9278071409570164,0.5077786875657971,0.8645063706425872,0.8327162761128446,0.07813048524780643,0.0752574289048714,0.04589092296511488
Cosmos3_seed101_0039,81,2,3,0.1161734461784362,0.0324402555032578,0.10871856694054248,0.19597194541403404,0.021305789065963997,0.5547659728072326,0.01464841772792614,0.14596502685905277,0.10871856694054248,0.004735142765847559,0.0035268580894992343,0.000475198413812375
Cosmos3_seed101_0039,84,1,2,0.2432799935340881,0.07615468028395668,0.8941259334325161,0.8063736563588948,0.7209995981872878,0.9018569154607297,0.49838783970520495,0.8491169520079597,0.8063736563588948,0.06466423000385396,0.061409127989416785,0.037954566590161734
Cosmos3_seed101_0039,84,2,3,0.1071977242827415,0.030378769016248676,0.10913578695085051,0.19459606357149997,0.02123739453541338,0.5608324492686925,0.014696893549394874,0.1457305545704585,0.10913578695085051,0.004427114855905781,0.003315410863186414,0.000446473534393462
Cosmos3_seed101_0039,87,1,2,0.2858947217464447,0.08691365341800081,0.8944690415747745,0.813591585892135,0.7277324860662387,0.9095804863852535,0.5022650714368684,0.8530723803208252,0.813591585892135,0.07414363720367317,0.07071221712003066,0.043653692342831396
Cosmos3_seed101_0039,87,2,3,0.1142892763018608,0.03163012219350192,0.10887918309976825,0.1945722008623803,0.02118486228381999,0.5595824203930233,0.014649582263299476,0.1455502053719609,0.10887918309976825,0.004603770781204422,0.003443861865774339,0.0004633680770719208
Cosmos3_seed101_0039,90,1,2,0.2772577106952667,0.09029653381095193,0.8954862611917258,0.8229961626290797,0.7369817566478521,0.9190494575917052,0.5060904193019442,0.8584764158949576,0.8229961626290797,0.07751744471376387,0.07431370082512039,0.045698210657896844
Cosmos3_seed101_0039,90,1,3,0.2683915197849273,0.08003508987955146,0.4135659154059895,0.5702495354958251,0.23583577115717122,0.7252367422735363,0.1875146404310143,0.4856292527815548,0.4135659154059895,0.03886738089451115,0.03309978521063735,0.015007751100628004
Cosmos3_seed101_0039,90,2,3,0.4018934369087219,0.11984572899608359,0.4618339033539276,0.692894525381686,0.3200021832695911,0.6665284346120688,0.3705160842397593,0.5656873547018628,0.4618339033539276,0.06779521340811086,0.055348820822558265,0.04440477022048827
Cosmos3_seed101_0039,93,1,2,0.3061671853065491,0.09248048543742897,0.8969505480368446,0.8233634461783547,0.7385162942831801,0.9179585741716196,0.5037470725995317,0.8593697075666445,0.8233634461783547,0.07947492772598466,0.07614505119400866,0.046586773811688464
Cosmos3_seed101_0039,93,2,3,0.0957539156079292,0.027492861192651163,0.10918434525185369,0.19277787408194608,0.021048325960681576,0.5663738422877389,0.014627528450916855,0.1450804120502888,0.10918434525185369,0.003988675630271225,0.0030017900484197147,0.0004021526092926128
Cosmos3_seed101_0039,96,1,2,0.304523229598999,0.09239851031282627,0.893551786073316,0.835086018391686,0.746192603258745,0.9345692453500026,0.5057742163563517,0.8638244053386921,0.835086018391686,0.07981608822515816,0.07716070408246122,0.04673278414596398
Cosmos3_seed101_0039,96,2,3,0.0975472554564476,0.028257968850962722,0.10904446355659192,0.19311626974465423,0.021058260038355925,0.5646570519447931,0.014532108103715642,0.1451146444655257,0.10904446355659192,0.004100645103125355,0.003081375054552114,0.00041064785813361954
Cosmos3_seed101_0039,99,1,2,0.3003197908401489,0.09328507644076076,0.8952908860634575,0.859996893890522,0.7699473811430667,0.9605781844511774,0.510918585331118,0.8774664558506307,0.859996893890522,0.0818545254082295,0.08022487598539417,0.04766107928761869
Cosmos3_seed101_0039,99,2,3,0.1172110438346862,0.03531792722233506,0.10972876465714627,0.19352667208908794,0.02123544265654425,0.5669955643459513,0.014788021187576002,0.14572385754070694,0.10972876465714627,0.005146664595180609,0.0038753925243578237,0.0005222822560651581
Cosmos3_seed101_0039,102,1,2,0.2768888175487518,0.08660216925798715,0.8951200878083537,0.8413904315895777,0.7531454770055714,0.9399749185047006,0.5066603795826948,0.8678395456566678,0.8413904315895777,0.07515678722173341,0.07286623656857147,0.04387788794893656
Cosmos3_seed101_0039,102,1,3,0.2806253135204315,0.07224402331787366,0.24590869496275763,0.628875107057754,0.15464585687113677,0.391029462293813,0.10585877637628198,0.39325037427971604,0.24590869496275763,0.02840998920922635,0.017765433492957346,0.007647663908929689
Cosmos3_seed101_0039,102,2,3,0.2816668450832367,0.07251215461923653,0.27472145727938013,0.7474236495293463,0.20533331420377468,0.3675578869525638,0.20893438808748255,0.4531371913711946,0.27472145727938013,0.03285795408443464,0.019920644787464397,0.015150282654275106
Cosmos3_seed101_0039,105,1,2,0.2968757450580597,0.09272408651742357,0.893485257522985,0.853954156002313,0.7629954489885499,0.9557562912338764,0.5144910179640718,0.8734961070254119,0.853954156002313,0.08099412860045697,0.07918211904307189,0.04770570966213792
Cosmos3_seed101_0039,105,2,3,0.0981028079986572,0.028684413851251412,0.10835229996353446,0.19203887185540222,0.020807853447935298,0.5642206648928844,0.014376018552292098,0.14424927538097132,0.10835229996353446,0.004137705912770913,0.003108022213888956,0.00041236766568721473
Cosmos3_seed101_0039,108,1,2,0.3039033710956573,0.09612762751867023,0.8928168863438157,0.8479087271114248,0.7570272296433704,0.94970059379556,0.5117904965043252,0.8700731174121922,0.8479087271114248,0.08363806454460744,0.08150745428959684,0.04919720621556307
Cosmos3_seed101_0039,108,2,3,0.106359951198101,0.029858665859895325,0.10800390502969766,0.19124344750551192,0.020655039141937278,0.5647456497906148,0.014474733730586966,0.1437186109797102,0.10800390502969766,0.00429124598309145,0.0032248525118456104,0.0004321962378725523
Cosmos3_seed101_0039,111,1,2,0.2900809347629547,0.08691706704000139,0.8926856804869344,0.8740039611961951,0.7802108208487015,0.9790724555136259,0.5209319257371678,0.8832954323716962,0.8740039611961951,0.07677344831157773,0.07596586088851646,0.045277875112574445
Cosmos3_seed101_0039,111,2,3,0.1223522722721099,0.0357235443026184,0.10845631342185119,0.1925745841209167,0.020885929452500788,0.5631912119501293,0.014463311097634931,0.144519650748612,0.10845631342185119,0.005162754146116979,0.0038744439174241674,0.0005166807347589138
Cosmos3_seed101_0039,114,1,2,0.2860755622386932,0.0868177018020952,0.8973431853574142,0.8698523774410462,0.7805561031636681,0.9693642205513396,0.5236301785931236,0.883490861958214,0.8698523774410462,0.07670264619836428,0.07551858431652031,0.04546036869967566
Cosmos3_seed101_0039,114,2,3,0.1300632804632187,0.038195638661774514,0.10871829608769609,0.19217211043281676,0.020892624401832403,0.5657339966909711,0.014376874247382309,0.14454281165742003,0.10871829608769609,0.005520905005223745,0.0041525647532894535,0.0005491338938387861
Cosmos3_seed101_0039,117,1,2,0.2869620025157928,0.08637166139130825,0.8936053918546834,0.8568392069560883,0.7656761352884515,0.9588563528894037,0.514466762314682,0.8750292196769496,0.8568392069560883,0.07557772746943817,0.07400662585000835,0.04443534899172638
Cosmos3_seed101_0039,117,2,3,0.1270651370286941,0.037502687998486176,0.1091028235694934,0.1934555331978072,0.021106544907022632,0.5639684829171383,0.014417342357434831,0.14528091721565717,0.1091028235694934,0.00544842491047269,0.004091649152080595,0.0005406890921982377
Cosmos3_seed101_0039,120,1,2,0.2615549564361572,0.0820270334361329,0.8973858422883887,0.8630747747769513,0.7745110837210758,0.9617655350746985,0.5194180593964169,0.8800631134873657,0.8630747747769513,0.07218896643593538,0.07079546340851187,0.04260632252544116
Cosmos3_seed101_0039,120,2,3,0.1599078476428985,0.049073794590077296,0.10998225731484806,0.19404004705347505,0.02134096238442052,0.5668018483037077,0.014577751381849349,0.14608546260467029,0.10998225731484806,0.007168967984458008,0.00539724670402188,0.0007153855768980904
Cosmos3_seed101_0039,123,1,2,0.2819153070449829,0.0798896648192173,0.8944112501102494,0.8936440736124056,0.7992853130332874,0.9991422553129232,0.5446787148594378,0.894027579570836,0.8936440736124056,0.07142356367105021,0.07139292550857504,0.04351419996428252
Cosmos3_seed101_0039,123,2,3,0.1207795888185501,0.03380478061600581,0.11019744619936102,0.19370122076964946,0.021345379854513995,0.5689042421183728,0.014714108931870964,0.14610058129423714,0.11019744619936102,0.004938898098522608,0.0037252004932135023,0.0004974072244019095
Cosmos3_seed101_0039,126,1,2,0.3050431311130523,0.0868797483961072,0.8902795533583057,0.8334335049316369,0.7419888085243851,0.9361480916727398,0.5308927268304549,0.8613877225293991,0.8334335049316369,0.07483714860485,0.07240849321334639,0.04612382653235318
Cosmos3_seed101_0039,126,2,3,0.1286985874176025,0.03631228437675745,0.10951060781900034,0.19463612506477315,0.021314720359378276,0.5626427662519289,0.014603692910935875,0.14599561760333174,0.10951060781900034,0.005301434384172518,0.003976580333395098,0.0005302934499327403
Cosmos3_seed101_0039,129,1,2,0.3300000131130218,0.09482281163041749,0.8886293986568835,0.7833859321203442,0.6961397697763636,0.8815665262756227,0.4948088990302339,0.8343499084774707,0.7833859321203442,0.07911540420541528,0.07428285667536642,0.04691917102579814
Cosmos3_seed101_0039,129,1,3,0.2706147730350494,0.07244757050997544,0.4138676565822419,0.562271959649884,0.23270617830220233,0.7360631265339096,0.18756417569880204,0.4823962876123762,0.4138676565822419,0.034948439060548016,0.02998370623204027,0.013588568844084383
Cosmos3_seed101_0039,129,2,3,0.2866650521755218,0.07674446722663605,0.4657370746542721,0.7177457962871707,0.33428082750818805,0.6488886135780728,0.3790638690338944,0.5781702409396284,0.4657370746542721,0.044371367107207585,0.035742743662034136,0.02909105467387357
Cosmos3_seed101_0039,132,1,2,0.1868525147438049,0.05740126186176236,0.9663317083484109,0.9632234503873994,0.9307933623341066,0.9967834461664061,0.9664340939091081,0.9647763276190531,0.9632234503873994,0.055379378619690695,0.05529024150707738,0.05547453649661174
Cosmos3_seed101_0039,132,1,3,0.1614750027656555,0.04529940781384804,0.8851986777854125,0.9916102032819586,0.8777720408237139,0.8926881498956414,0.8511219512195122,0.9368948931570253,0.8851986777854125,0.042440783843831674,0.04009897590128047,0.03855532036761076
Cosmos3_seed101_0039,132,2,3,0.3223586678504944,0.09091900718847613,0.9160401859298756,0.97137307300731,0.9430364206966049,0.8898167704048908,0.8225532717329813,0.9433009967157306,0.9160401859298756,0.08576399010129422,0.08328546424949138,0.07478572682559549
Cosmos3_seed101_0039,135,1,2,0.4332292377948761,0.18025512650763822,0.9670796892347484,0.9767190034260088,0.9445651103028977,0.9901309238814348,0.878334417696812,0.9718873958967149,0.9670796892347484,0.1751876854985414,0.17432107172597702,0.1583242815779516
Cosmos3_seed101_0039,135,1,3,0.2792615592479706,0.09107368349548642,0.885190069653842,0.9585081234115976,0.8484618725264854,0.9235081560949151,0.7086857514638907,0.9211199012758792,0.885190069653842,0.08388978235019312,0.08061752023700158,0.06454262182658332
Cosmos3_seed101_0039,135,2,3,0.315506249666214,0.10289391923588748,0.9153227800227034,0.9813550468962584,0.8982566297143937,0.9327131733999882,0.8068518518518518,0.9477640158364284,0.9153227800227034,0.09751915410015385,0.09418114820242404,0.0830201492797707
Cosmos3_seed101_0039,138,1,2,0.4860439896583557,0.23502329376205652,0.9582597869578211,0.8433538119979078,0.8081520442151814,0.8800889106233872,0.7087313332436432,0.8989727716761957,0.8433538119979078,0.2112795418017447,0.19820779070253447,0.16656837233129473
