case,frame,evidence
Cosmos3_seed102_0003,138,0.14595239941292537
Cosmos3_seed102_0003,141,0.16321174429709212
Cosmos3_seed102_0003,144,0.17317690677653028
Cosmos3_seed102_0003,147,0.16285824368953167
Cosmos3_seed102_0003,150,0.16312584490870416
Cosmos3_seed102_0003,153,0.15395883653168912
Cosmos3_seed102_0003,156,0.19257943327606664
Cosmos3_seed102_0003,159,0.12292565519652184
Cosmos3_seed102_0003,162,0.2188720221162569
Cosmos3_seed102_0003,165,0.20314127378170918
Cosmos3_seed102_0003,168,0.2426870148866273
Cosmos3_seed102_0003,171,0.260892752487129
Cosmos3_seed102_0003,174,0.206589236496749
Cosmos3_seed102_0003,177,0.16089401952863705
Cosmos3_seed102_0003,180,0.1566733436179668
Cosmos3_seed102_0003,183,0.1628554910044379
Cosmos3_seed102_0003,186,0.18379907685989783
Cosmos3_seed102_0003,188,0.14707829497741226
Cosmos3_seed102_0004,0,0.08811622381404875
Cosmos3_seed102_0004,3,0.0917397912581245
Cosmos3_seed102_0004,6,0.026312223847784776
Cosmos3_seed102_0004,9,0.030048154794473654
Cosmos3_seed102_0004,12,0.09317540830865423
Cosmos3_seed102_0004,15,0.09220002042082119
Cosmos3_seed102_0004,18,0.09361708335417915
Cosmos3_seed102_0004,21,0.08776875406334114
Cosmos3_seed102_0004,24,0.09661540772710794
Cosmos3_seed102_0004,27,0.08945576526628228
Cosmos3_seed102_0004,30,0.08323871042548521
Cosmos3_seed102_0004,33,0.08937697120603441
Cosmos3_seed102_0004,36,0.08526276817808444
Cosmos3_seed102_0004,39,0.26805635386238297
Cosmos3_seed102_0004,42,0.14974726701399887
Cosmos3_seed102_0004,45,0.14419163442950966
Cosmos3_seed102_0004,48,0.14487957449429376
Cosmos3_seed102_0004,51,0.1649607208030017
Cosmos3_seed102_0004,54,0.1639482301802057
Cosmos3_seed102_0004,57,0.14428804483503455
Cosmos3_seed102_0004,60,0.13550006505460266
Cosmos3_seed102_0004,63,0.1745879671052811
Cosmos3_seed102_0004,66,0.12919692241599423
Cosmos3_seed102_0004,69,0.1447190965554114
Cosmos3_seed102_0004,72,0.16036002380826345
Cosmos3_seed102_0004,75,0.17114609685078297
Cosmos3_seed102_0004,78,0.19826963792801358
Cosmos3_seed102_0004,81,0.19918586857166232
Cosmos3_seed102_0004,84,0.17370676391872883
Cosmos3_seed102_0004,87,0.23874652927412496
Cosmos3_seed102_0004,90,0.23673762558411182
Cosmos3_seed102_0004,93,0.14368141343255708
Cosmos3_seed102_0004,96,0.20894689811348108
Cosmos3_seed102_0004,99,0.23633595383704742
Cosmos3_seed102_0004,102,0.1959058434401185
Cosmos3_seed102_0004,105,0.2061697148580517
Cosmos3_seed102_0004,108,0.15080522528611387
Cosmos3_seed102_0004,111,0.16663321187438473
Cosmos3_seed102_0004,114,0.10365088634759102
Cosmos3_seed102_0004,117,0.112680874116792
Cosmos3_seed102_0004,120,0.09648697307232472
Cosmos3_seed102_0004,123,0.13912818956909456
Cosmos3_seed102_0004,126,0.146715457195173
Cosmos3_seed102_0004,129,0.13257629416615677
Cosmos3_seed102_0004,132,0.1605496619201123
Cosmos3_seed102_0004,135,0.1939892824497502
Cosmos3_seed102_0004,138,0.1933531875325236
Cosmos3_seed102_0004,141,0.14652743447348648
Cosmos3_seed102_0004,144,0.12259850241815869
Cosmos3_seed102_0004,147,0.11916564090253076
Cosmos3_seed102_0004,150,0.14100519921686683
Cosmos3_seed102_0004,153,0.18135624706046102
Cosmos3_seed102_0004,156,0.1737510444141258
Cosmos3_seed102_0004,159,0.10894177825385423
Cosmos3_seed102_0004,162,0.08550176503283136
Cosmos3_seed102_0004,165,0.09514440271478761
Cosmos3_seed102_0004,168,0.08870752513564358
Cosmos3_seed102_0004,171,0.0970372661915856
Cosmos3_seed102_0004,174,0.0863263187252914
Cosmos3_seed102_0004,177,0.08034814710443632
Cosmos3_seed102_0004,180,0.0891161494838154
Cosmos3_seed102_0004,183,0.07052922241752761
Cosmos3_seed102_0004,186,0.08759839505759719
Cosmos3_seed102_0004,188,0.0692371308755961
Cosmos3_seed102_0006,0,0.4031048059874701
Cosmos3_seed102_0006,3,0.3983769545171299
Cosmos3_seed102_0006,6,0.34161203933056233
Cosmos3_seed102_0006,9,0.35617229218300234
Cosmos3_seed102_0006,12,0.3394541166114931
Cosmos3_seed102_0006,15,0.3592030388116078
Cosmos3_seed102_0006,18,0.3766397146284515
Cosmos3_seed102_0006,21,0.3730792691606223
Cosmos3_seed102_0006,24,0.4077306072038625
Cosmos3_seed102_0006,27,0.3887577383724333
Cosmos3_seed102_0006,30,0.34868156977268455
Cosmos3_seed102_0006,33,0.349127775760467
Cosmos3_seed102_0006,36,0.3217844856108696
Cosmos3_seed102_0006,39,0.31332925585882815
Cosmos3_seed102_0006,42,0.3201505073802059
Cosmos3_seed102_0006,45,0.34216496865683577
Cosmos3_seed102_0006,48,0.3055551340637725
Cosmos3_seed102_0006,51,0.32928194657572635
Cosmos3_seed102_0006,54,0.3691048252404044
Cosmos3_seed102_0006,57,0.3341474865454712
Cosmos3_seed102_0006,60,0.35963256515366177
Cosmos3_seed102_0006,63,0.32643284427147257
Cosmos3_seed102_0006,66,0.32916590674454094
Cosmos3_seed102_0006,69,0.35239296043519375
Cosmos3_seed102_0006,72,0.3151484023295845
Cosmos3_seed102_0006,75,0.28596118717572244
Cosmos3_seed102_0006,78,0.2813865103933674
Cosmos3_seed102_0006,81,0.3204536599874817
Cosmos3_seed102_0006,84,0.2791257690594361
Cosmos3_seed102_0006,87,0.2817477857159223
Cosmos3_seed102_0006,90,0.2642128541380109
Cosmos3_seed102_0006,93,0.2525370497906016
Cosmos3_seed102_0006,96,0.21269955076653774
Cosmos3_seed102_0006,99,0.16812526960366392
Cosmos3_seed102_0006,102,0.19563766344298575
Cosmos3_seed102_0006,105,0.1286848700380138
Cosmos3_seed102_0006,108,0.14083085115657548
Cosmos3_seed102_0006,111,0.1165071608821797
Cosmos3_seed102_0006,114,0.10424962820490596
Cosmos3_seed102_0006,117,0.1036340425856351
Cosmos3_seed102_0006,120,0.12629136110375574
Cosmos3_seed102_0006,123,0.21857614492807495
Cosmos3_seed102_0006,126,0.26003938017524997
Cosmos3_seed102_0006,129,0.21648174862143219
Cosmos3_seed102_0006,132,0.17009632059908647
Cosmos3_seed102_0006,135,0.16255280461823854
Cosmos3_seed102_0006,138,0.21984898043789608
Cosmos3_seed102_0006,141,0.1763800377004287
Cosmos3_seed102_0006,144,0.21908830278979105
Cosmos3_seed102_0006,147,0.0
Cosmos3_seed102_0006,150,0.0
Cosmos3_seed102_0006,153,0.0
Cosmos3_seed102_0006,156,0.0
Cosmos3_seed102_0006,159,0.031740373131499876
Cosmos3_seed102_0006,162,0.0
Cosmos3_seed102_0006,165,0.0
Cosmos3_seed102_0006,168,0.0
Cosmos3_seed102_0006,171,0.0
Cosmos3_seed102_0006,174,0.0
Cosmos3_seed102_0006,177,0.0
Cosmos3_seed102_0006,180,0.0
Cosmos3_seed102_0006,183,0.0
Cosmos3_seed102_0006,186,0.0
Cosmos3_seed102_0006,188,0.0
Cosmos3_seed102_0007,0,0.05296908622700179
Cosmos3_seed102_0007,3,0.1012266400690925
Cosmos3_seed102_0007,6,0.10412453222073832
Cosmos3_seed102_0007,9,0.10459948669059535
Cosmos3_seed102_0007,12,0.10497520216948454
Cosmos3_seed102_0007,15,0.10048837715300579
Cosmos3_seed102_0007,18,0.08895490191153378
Cosmos3_seed102_0007,21,0.09158764976237634
Cosmos3_seed102_0007,24,0.09510636293035685
Cosmos3_seed102_0007,27,0.10232189977398568
Cosmos3_seed102_0007,30,0.11485471881324066
Cosmos3_seed102_0007,33,0.07927511367187791
Cosmos3_seed102_0007,36,0.08149337550132317
Cosmos3_seed102_0007,39,0.23423115692988544
Cosmos3_seed102_0007,42,0.06252161746317778
Cosmos3_seed102_0007,45,0.08885954501030251
Cosmos3_seed102_0007,48,0.07730902973560852
Cosmos3_seed102_0007,51,0.04718166381667188
Cosmos3_seed102_0007,54,0.06260371604818657
Cosmos3_seed102_0007,57,0.07891545843278318
Cosmos3_seed102_0007,60,0.08019439356216951
Cosmos3_seed102_0007,63,0.08919505967143598
Cosmos3_seed102_0007,66,0.1114774869961318
Cosmos3_seed102_0007,69,0.10122701154947271
Cosmos3_seed102_0007,72,0.09963138153449523
Cosmos3_seed102_0007,75,0.10233834838046788
Cosmos3_seed102_0007,78,0.09226473028766546
Cosmos3_seed102_0007,81,0.11216357039891654
Cosmos3_seed102_0007,84,0.11822349228310408
Cosmos3_seed102_0007,87,0.09151896623146086
Cosmos3_seed102_0007,90,0.1125994241220854
Cosmos3_seed102_0007,93,0.12597665627325225
Cosmos3_seed102_0007,96,0.11636418957643252
Cosmos3_seed102_0007,99,0.14135856924003073
Cosmos3_seed102_0007,102,0.13593384340630915
Cosmos3_seed102_0007,105,0.0947453507302129
Cosmos3_seed102_0007,108,0.09546193415904822
Cosmos3_seed102_0007,111,0.1192837854414188
Cosmos3_seed102_0007,114,0.1578268699208773
Cosmos3_seed102_0007,117,0.15038729778116625
Cosmos3_seed102_0007,120,0.14945331067828724
Cosmos3_seed102_0007,123,0.12709480883497884
Cosmos3_seed102_0007,126,0.12536763426564823
Cosmos3_seed102_0007,129,0.129330065575312
Cosmos3_seed102_0007,132,0.14416581879223755
Cosmos3_seed102_0007,135,0.12115363469114508
Cosmos3_seed102_0007,138,0.129553574234763
Cosmos3_seed102_0007,141,0.12950438719468638
Cosmos3_seed102_0007,144,0.12333892813500669
Cosmos3_seed102_0007,147,0.13869652610584354
Cosmos3_seed102_0007,150,0.1260818974956694
Cosmos3_seed102_0007,153,0.11193139255324545
Cosmos3_seed102_0007,156,0.12498152400679843
Cosmos3_seed102_0007,159,0.11608022362181221
Cosmos3_seed102_0007,162,0.11297095910661223
Cosmos3_seed102_0007,165,0.10006439135122719
Cosmos3_seed102_0007,168,0.09143463780588598
Cosmos3_seed102_0007,171,0.08140876769620904
Cosmos3_seed102_0007,174,0.08326338448333644
Cosmos3_seed102_0007,177,0.0818724815930901
Cosmos3_seed102_0007,180,0.11821742090006476
Cosmos3_seed102_0007,183,0.09459864669241515
Cosmos3_seed102_0007,186,0.07418020562928065
Cosmos3_seed102_0007,188,0.09491861881469633
Cosmos3_seed102_0008,0,0.2829446180698563
Cosmos3_seed102_0008,3,0.3096179873874951
Cosmos3_seed102_0008,6,0.3265210406984349
Cosmos3_seed102_0008,9,0.36315026997591954
Cosmos3_seed102_0008,12,0.22919929477546386
Cosmos3_seed102_0008,15,0.16408342396972506
Cosmos3_seed102_0008,18,0.2823403614699027
Cosmos3_seed102_0008,21,0.23430398985368545
Cosmos3_seed102_0008,24,0.24194733967167273
Cosmos3_seed102_0008,27,0.23667178190067303
Cosmos3_seed102_0008,30,0.24731288367253987
Cosmos3_seed102_0008,33,0.2431886395844225
Cosmos3_seed102_0008,36,0.21116960216314626
Cosmos3_seed102_0008,39,0.20129601375151196
Cosmos3_seed102_0008,42,0.19611745791521915
Cosmos3_seed102_0008,45,0.27512717722706403
Cosmos3_seed102_0008,48,0.16668368315539397
Cosmos3_seed102_0008,51,0.1885358587264296
Cosmos3_seed102_0008,54,0.0
Cosmos3_seed102_0008,57,0.0
Cosmos3_seed102_0008,60,0.15887372416525153
Cosmos3_seed102_0008,63,0.10876862478511472
Cosmos3_seed102_0008,66,0.12937989788973903
Cosmos3_seed102_0008,69,0.1173123231787018
Cosmos3_seed102_0008,72,0.11286613536870044
Cosmos3_seed102_0008,75,0.11732483999595274
Cosmos3_seed102_0008,78,0.16870902360212178
Cosmos3_seed102_0008,81,0.18938175733075976
Cosmos3_seed102_0008,84,0.15091701899947385
Cosmos3_seed102_0008,87,0.12225715305205483
Cosmos3_seed102_0008,90,0.0
Cosmos3_seed102_0008,93,0.0
Cosmos3_seed102_0008,96,0.0
Cosmos3_seed102_0008,99,0.0
Cosmos3_seed102_0008,102,0.0
Cosmos3_seed102_0008,105,0.0
Cosmos3_seed102_0008,108,0.0
Cosmos3_seed102_0008,111,0.0
Cosmos3_seed102_0008,114,0.0
Cosmos3_seed102_0008,117,0.0
Cosmos3_seed102_0008,120,0.0
Cosmos3_seed102_0008,123,0.0
Cosmos3_seed102_0008,126,0.0
Cosmos3_seed102_0008,129,0.0
Cosmos3_seed102_0008,132,0.0
Cosmos3_seed102_0008,135,0.0
Cosmos3_seed102_0008,138,0.0
Cosmos3_seed102_0008,141,0.0
Cosmos3_seed102_0008,144,0.0
Cosmos3_seed102_0008,147,0.0
Cosmos3_seed102_0008,150,0.0
Cosmos3_seed102_0008,153,0.0
Cosmos3_seed102_0008,156,0.0
Cosmos3_seed102_0008,159,0.0
Cosmos3_seed102_0008,162,0.0
Cosmos3_seed102_0008,165,0.0
Cosmos3_seed102_0008,168,0.05147416584238537
Cosmos3_seed102_0008,171,0.0
Cosmos3_seed102_0008,174,0.0
Cosmos3_seed102_0008,177,0.0
Cosmos3_seed102_0008,180,0.0
Cosmos3_seed102_0008,183,0.0
Cosmos3_seed102_0008,186,0.0
Cosmos3_seed102_0008,188,0.0
Cosmos3_seed102_0009,0,0.2797262458058666
Cosmos3_seed102_0009,3,0.3047980050165683
Cosmos3_seed102_0009,6,0.2926598330908949
Cosmos3_seed102_0009,9,0.2727769321870777
Cosmos3_seed102_0009,12,0.3059119267377772
Cosmos3_seed102_0009,15,0.2365613237812515
Cosmos3_seed102_0009,18,0.29512183611080095
Cosmos3_seed102_0009,21,0.3052866264787437
Cosmos3_seed102_0009,24,0.29234763091675714
Cosmos3_seed102_0009,27,0.272145266597015
Cosmos3_seed102_0009,30,0.2910463901693082
Cosmos3_seed102_0009,33,0.15960012730243958
Cosmos3_seed102_0009,36,0.19746485639810762
Cosmos3_seed102_0009,39,0.24071993592379254
Cosmos3_seed102_0009,42,0.24521552307333463
Cosmos3_seed102_0009,45,0.2286469756596667
Cosmos3_seed102_0009,48,0.30691878287840607
Cosmos3_seed102_0009,51,0.20604536206355378
Cosmos3_seed102_0009,54,0.2781818534670761
Cosmos3_seed102_0009,57,0.1869883018326382
Cosmos3_seed102_0009,60,0.24155526271259864
Cosmos3_seed102_0009,63,0.21589277095655623
Cosmos3_seed102_0009,66,0.20078390088516174
Cosmos3_seed102_0009,69,0.2281611175921278
Cosmos3_seed102_0009,72,0.30108097478982954
Cosmos3_seed102_0009,75,0.3560658413441584
Cosmos3_seed102_0009,78,0.30195935533346624
Cosmos3_seed102_0009,81,0.3455595091561856
Cosmos3_seed102_0009,84,0.3331636137982741
Cosmos3_seed102_0009,87,0.35789784439116823
Cosmos3_seed102_0009,90,0.31840100159331136
Cosmos3_seed102_0009,93,0.3500584036729378
Cosmos3_seed102_0009,96,0.3435000601980652
Cosmos3_seed102_0009,99,0.3808197516296238
Cosmos3_seed102_0009,102,0.39388505340765584
Cosmos3_seed102_0009,105,0.2715058828289741
Cosmos3_seed102_0009,108,0.3663777522417492
Cosmos3_seed102_0009,111,0.3997162286188232
Cosmos3_seed102_0009,114,0.3404885954262594
Cosmos3_seed102_0009,117,0.3427226604671203
Cosmos3_seed102_0009,120,0.3694248590334598
Cosmos3_seed102_0009,123,0.2754010230591026
Cosmos3_seed102_0009,126,0.1689359418078481
Cosmos3_seed102_0009,129,0.0
Cosmos3_seed102_0009,132,0.0
Cosmos3_seed102_0009,135,0.0
Cosmos3_seed102_0009,138,0.0
Cosmos3_seed102_0009,141,0.0
Cosmos3_seed102_0009,144,0.0
Cosmos3_seed102_0009,147,0.0
Cosmos3_seed102_0009,150,0.0
Cosmos3_seed102_0009,153,0.0
Cosmos3_seed102_0009,156,0.0
Cosmos3_seed102_0009,159,0.0
Cosmos3_seed102_0009,162,0.0
Cosmos3_seed102_0009,165,0.0
Cosmos3_seed102_0009,168,0.0
Cosmos3_seed102_0009,171,0.0
Cosmos3_seed102_0009,174,0.0
Cosmos3_seed102_0009,177,0.0
Cosmos3_seed102_0009,180,0.0
Cosmos3_seed102_0009,183,0.0
Cosmos3_seed102_0009,186,0.0
Cosmos3_seed102_0009,188,0.0
Cosmos3_seed102_0010,0,0.4053871135290343
Cosmos3_seed102_0010,3,0.3875070419917968
Cosmos3_seed102_0010,6,0.3708916948595305
Cosmos3_seed102_0010,9,0.3708830360055178
Cosmos3_seed102_0010,12,0.39397765133064594
Cosmos3_seed102_0010,15,0.38261094715569766
Cosmos3_seed102_0010,18,0.3794583182097389
Cosmos3_seed102_0010,21,0.39091465745810466
Cosmos3_seed102_0010,24,0.38586621998724646
Cosmos3_seed102_0010,27,0.3807606905664814
Cosmos3_seed102_0010,30,0.3865564084404886
Cosmos3_seed102_0010,33,0.4083005737405632
Cosmos3_seed102_0010,36,0.4131963202882399
Cosmos3_seed102_0010,39,0.3807612267757641
Cosmos3_seed102_0010,42,0.3896944510456927
Cosmos3_seed102_0010,45,0.38350147923981204
Cosmos3_seed102_0010,48,0.3970976843711332
Cosmos3_seed102_0010,51,0.40508774944029075
Cosmos3_seed102_0010,54,0.3814821646945276
Cosmos3_seed102_0010,57,0.384892606048754
Cosmos3_seed102_0010,60,0.368254686923066
Cosmos3_seed102_0010,63,0.38462302784737984
Cosmos3_seed102_0010,66,0.34585255595749603
Cosmos3_seed102_0010,69,0.3425331896241175
Cosmos3_seed102_0010,72,0.3796679150102952
Cosmos3_seed102_0010,75,0.39529998251403353
Cosmos3_seed102_0010,78,0.3705797660927761
Cosmos3_seed102_0010,81,0.40759803834889
Cosmos3_seed102_0010,84,0.40312016056252553
Cosmos3_seed102_0010,87,0.3751500874262708
Cosmos3_seed102_0010,90,0.3831154036352448
Cosmos3_seed102_0010,93,0.3715061365385999
Cosmos3_seed102_0010,96,0.3464632923626953
Cosmos3_seed102_0010,99,0.38833134186322116
Cosmos3_seed102_0010,102,0.3621590540095812
Cosmos3_seed102_0010,105,0.34352105468143723
Cosmos3_seed102_0010,108,0.35529391224507045
Cosmos3_seed102_0010,111,0.3578842577225173
Cosmos3_seed102_0010,114,0.3636008170276054
Cosmos3_seed102_0010,117,0.35269231343121854
Cosmos3_seed102_0010,120,0.34362304797632176
Cosmos3_seed102_0010,123,0.3590017933251126
Cosmos3_seed102_0010,126,0.3703105826059445
Cosmos3_seed102_0010,129,0.3318358293178616
Cosmos3_seed102_0010,132,0.357779208216579
Cosmos3_seed102_0010,135,0.330109109416894
Cosmos3_seed102_0010,138,0.36957769143699026
Cosmos3_seed102_0010,141,0.3679518808556842
Cosmos3_seed102_0010,144,0.3501609763069387
Cosmos3_seed102_0010,147,0.2933796394640193
Cosmos3_seed102_0010,150,0.2875220916887503
Cosmos3_seed102_0010,153,0.280393178915174
Cosmos3_seed102_0010,156,0.353819123852832
Cosmos3_seed102_0010,159,0.35494398393073456
Cosmos3_seed102_0010,162,0.33250013722182936
Cosmos3_seed102_0010,165,0.3921133016727277
Cosmos3_seed102_0010,168,0.4233281811352059
Cosmos3_seed102_0010,171,0.4044806349088178
Cosmos3_seed102_0010,174,0.4012502995462025
Cosmos3_seed102_0010,177,0.44362121477194133
Cosmos3_seed102_0010,180,0.43782773560001503
Cosmos3_seed102_0010,183,0.4401766657162203
Cosmos3_seed102_0010,186,0.3998635677383441
Cosmos3_seed102_0010,188,0.41250502223964297
Cosmos3_seed102_0011,0,0.29900711180983675
Cosmos3_seed102_0011,3,0.2804865785438888
Cosmos3_seed102_0011,6,0.2979568612987087
Cosmos3_seed102_0011,9,0.3172612705970296
Cosmos3_seed102_0011,12,0.3008317716364529
Cosmos3_seed102_0011,15,0.30133286476240034
Cosmos3_seed102_0011,18,0.33011196279137167
Cosmos3_seed102_0011,21,0.2544158260483953
Cosmos3_seed102_0011,24,0.2496957602125962
Cosmos3_seed102_0011,27,0.2544395158568295
Cosmos3_seed102_0011,30,0.24348626785618277
Cosmos3_seed102_0011,33,0.2846824083543613
Cosmos3_seed102_0011,36,0.26552320405203783
Cosmos3_seed102_0011,39,0.21549376238623374
Cosmos3_seed102_0011,42,0.1517888316648451
Cosmos3_seed102_0011,45,0.18953398048456216
Cosmos3_seed102_0011,48,0.24729114746782033
Cosmos3_seed102_0011,51,0.2063930654061591
Cosmos3_seed102_0011,54,0.1275588780902891
Cosmos3_seed102_0011,57,0.1173905845005687
Cosmos3_seed102_0011,60,0.15016589905661026
Cosmos3_seed102_0011,63,0.18247327228357504
Cosmos3_seed102_0011,66,0.15283395354486226
Cosmos3_seed102_0011,69,0.17668862878451816
Cosmos3_seed102_0011,72,0.14661204228982452
Cosmos3_seed102_0011,75,0.13237341149958604
Cosmos3_seed102_0011,78,0.16682620014427404
Cosmos3_seed102_0011,81,0.17659686559392104
Cosmos3_seed102_0011,84,0.2185103553347469
Cosmos3_seed102_0011,87,0.25041676200410207
Cosmos3_seed102_0011,90,0.3392433430290952
Cosmos3_seed102_0011,93,0.3402425537717259
Cosmos3_seed102_0011,96,0.31593611568608254
Cosmos3_seed102_0011,99,0.3343175079435458
Cosmos3_seed102_0011,102,0.3406766524144752
Cosmos3_seed102_0011,105,0.32461258110712704
Cosmos3_seed102_0011,108,0.3422165728516944
Cosmos3_seed102_0011,111,0.3036588490229095
Cosmos3_seed102_0011,114,0.3173595641317039
Cosmos3_seed102_0011,117,0.2793901222337227
Cosmos3_seed102_0011,120,0.26154632316299686
Cosmos3_seed102_0011,123,0.2524213157803965
Cosmos3_seed102_0011,126,0.2691032396527038
Cosmos3_seed102_0011,129,0.24785830261246095
Cosmos3_seed102_0011,132,0.2392721990652884
Cosmos3_seed102_0011,135,0.25922830061693525
Cosmos3_seed102_0011,138,0.26569143859209643
Cosmos3_seed102_0011,141,0.23346990372114687
Cosmos3_seed102_0011,144,0.19713841266079613
Cosmos3_seed102_0011,147,0.0
Cosmos3_seed102_0011,150,0.0
Cosmos3_seed102_0011,153,0.0
Cosmos3_seed102_0011,156,0.0
Cosmos3_seed102_0011,159,0.0
Cosmos3_seed102_0011,162,0.0
Cosmos3_seed102_0011,165,0.0
Cosmos3_seed102_0011,168,0.0
Cosmos3_seed102_0011,171,0.0
Cosmos3_seed102_0011,174,0.0
Cosmos3_seed102_0011,177,0.0
Cosmos3_seed102_0011,180,0.0
Cosmos3_seed102_0011,183,0.0
Cosmos3_seed102_0011,186,0.0
Cosmos3_seed102_0011,188,0.0
Cosmos3_seed102_0062,0,0.0
Cosmos3_seed102_0062,3,0.0
Cosmos3_seed102_0062,6,0.0
Cosmos3_seed102_0062,9,0.0
Cosmos3_seed102_0062,12,0.0
Cosmos3_seed102_0062,15,0.0
Cosmos3_seed102_0062,18,0.0
Cosmos3_seed102_0062,21,0.0
Cosmos3_seed102_0062,24,0.0
Cosmos3_seed102_0062,27,0.0
Cosmos3_seed102_0062,30,0.0
Cosmos3_seed102_0062,33,0.0
Cosmos3_seed102_0062,36,0.0
Cosmos3_seed102_0062,39,0.0
Cosmos3_seed102_0062,42,0.0
Cosmos3_seed102_0062,45,0.0
Cosmos3_seed102_0062,48,0.0
Cosmos3_seed102_0062,51,0.0
Cosmos3_seed102_0062,54,0.0
Cosmos3_seed102_0062,57,0.0
Cosmos3_seed102_0062,60,0.0
Cosmos3_seed102_0062,63,0.0
Cosmos3_seed102_0062,66,0.0
Cosmos3_seed102_0062,69,0.0
Cosmos3_seed102_0062,72,0.0
Cosmos3_seed102_0062,75,0.0
Cosmos3_seed102_0062,78,0.0
Cosmos3_seed102_0062,81,0.0
Cosmos3_seed102_0062,84,0.0
Cosmos3_seed102_0062,87,0.0
Cosmos3_seed102_0062,90,0.0
Cosmos3_seed102_0062,93,0.0
Cosmos3_seed102_0062,96,0.0
Cosmos3_seed102_0062,99,0.0
Cosmos3_seed102_0062,102,0.0
Cosmos3_seed102_0062,105,0.0
Cosmos3_seed102_0062,108,0.0
Cosmos3_seed102_0062,111,0.0
Cosmos3_seed102_0062,114,0.0
Cosmos3_seed102_0062,117,0.0
Cosmos3_seed102_0062,120,0.0
Cosmos3_seed102_0062,123,0.0
Cosmos3_seed102_0062,126,0.0
Cosmos3_seed102_0062,129,0.0
Cosmos3_seed102_0062,132,0.0
Cosmos3_seed102_0062,135,0.0
Cosmos3_seed102_0062,138,0.0
Cosmos3_seed102_0062,141,0.0
Cosmos3_seed102_0062,144,0.0
Cosmos3_seed102_0062,147,0.0
Cosmos3_seed102_0062,150,0.0
Cosmos3_seed102_0062,153,0.0
Cosmos3_seed102_0062,156,0.0
Cosmos3_seed102_0062,159,0.0
Cosmos3_seed102_0062,162,0.0
Cosmos3_seed102_0062,165,0.0
Cosmos3_seed102_0062,168,0.0
Cosmos3_seed102_0062,171,0.0
Cosmos3_seed102_0062,174,0.0
Cosmos3_seed102_0062,177,0.0
Cosmos3_seed102_0062,180,0.0
Cosmos3_seed102_0062,183,0.0
Cosmos3_seed102_0062,186,0.0
Cosmos3_seed102_0062,188,0.0
Cosmos3_seed102_0064,0,0.09049549115287149
Cosmos3_seed102_0064,3,0.1433542152485917
Cosmos3_seed102_0064,6,0.12995829066522208
Cosmos3_seed102_0064,9,0.12260896440265956
Cosmos3_seed102_0064,12,0.0717456832688833
Cosmos3_seed102_0064,15,0.09289575610217399
Cosmos3_seed102_0064,18,0.09310413628771014
Cosmos3_seed102_0064,21,0.12753972007661027
Cosmos3_seed102_0064,24,0.13536191774648293
Cosmos3_seed102_0064,27,0.11136672933290977
Cosmos3_seed102_0064,30,0.07815324124270523
Cosmos3_seed102_0064,33,0.13247463394374845
Cosmos3_seed102_0064,36,0.10239890951396649
Cosmos3_seed102_0064,39,0.08494068406814373
Cosmos3_seed102_0064,42,0.08447563324015328
Cosmos3_seed102_0064,45,0.08159608959055285
Cosmos3_seed102_0064,48,0.08447272892511051
Cosmos3_seed102_0064,51,0.12148721681022301
Cosmos3_seed102_0064,54,0.12733606272077705
Cosmos3_seed102_0064,57,0.09933303163292066
Cosmos3_seed102_0064,60,0.12382419125214447
Cosmos3_seed102_0064,63,0.1263461176537537
Cosmos3_seed102_0064,66,0.08741804749174983
Cosmos3_seed102_0064,69,0.12223438232909262
Cosmos3_seed102_0064,72,0.11741607643476858
Cosmos3_seed102_0064,75,0.09904258994510542
Cosmos3_seed102_0064,78,0.1207486403678244
Cosmos3_seed102_0064,81,0.12224826802279341
Cosmos3_seed102_0064,84,0.11843800687462824
Cosmos3_seed102_0064,87,0.12335776236455835
Cosmos3_seed102_0064,90,0.14136424288810998
Cosmos3_seed102_0064,93,0.12748259770326162
Cosmos3_seed102_0064,96,0.16106388394346322
Cosmos3_seed102_0064,99,0.15525204204287585
Cosmos3_seed102_0064,102,0.060012296604968166
Cosmos3_seed102_0064,105,0.06958907091274616
Cosmos3_seed102_0064,108,0.10218024958712207
Cosmos3_seed102_0064,111,0.0697824855419559
Cosmos3_seed102_0064,114,0.06203433129088624
Cosmos3_seed102_0064,117,0.1293577671284431
Cosmos3_seed102_0064,120,0.08484699716141045
Cosmos3_seed102_0064,123,0.11596813194520424
Cosmos3_seed102_0064,126,0.14860765256183914
Cosmos3_seed102_0064,129,0.07749454771232366
Cosmos3_seed102_0064,132,0.10994805892590943
Cosmos3_seed102_0064,135,0.06844073458910295
Cosmos3_seed102_0064,138,0.12600822125228928
Cosmos3_seed102_0064,141,0.11831675992386201
Cosmos3_seed102_0064,144,0.07444948467596499
Cosmos3_seed102_0064,147,0.10427284099837092
Cosmos3_seed102_0064,150,0.12674064938119742
Cosmos3_seed102_0064,153,0.0817759285730459
Cosmos3_seed102_0064,156,0.12789648532459424
Cosmos3_seed102_0064,159,0.07782717620439679
Cosmos3_seed102_0064,162,0.09018208269390945
Cosmos3_seed102_0064,165,0.0901567241133679
Cosmos3_seed102_0064,168,0.07547169295341111
Cosmos3_seed102_0064,171,0.14414182930194386
Cosmos3_seed102_0064,174,0.09968608664224526
Cosmos3_seed102_0064,177,0.05809626867881931
