case,frame,rank_a,rank_b,edge_gap_norm,base,size,strict_size,base_spatial,size_spatial,strict_size_spatial
Cosmos3_seed101_0003,132,1,3,4.6922222021109015,0.0368938326841937,0.0109075718869498,0.0091817343632964,0.0368938326841937,0.0109075718869498,0.0091817343632964
Cosmos3_seed101_0003,132,2,3,0.0,0.0703344263418514,0.0337586330873321,0.0336710758656978,0.0,0.0,0.0
Cosmos3_seed101_0003,135,1,2,9.135025656674193,0.0978897738003962,0.0616624233864498,0.0514827469947853,0.0978897738003962,0.0616624233864498,0.0514827469947853
Cosmos3_seed101_0003,135,1,3,0.4566707670040892,0.0661942625713898,0.0106140093125684,0.0101236113343206,0.0661942625713898,0.0106140093125684,0.0101236113343206
Cosmos3_seed101_0003,135,2,3,2.9392555838946697,0.0520829395587581,0.0132577962362191,0.0105576792047793,0.0520829395587581,0.0132577962362191,0.0105576792047793
Cosmos3_seed101_0003,138,1,2,9.660541401634488,0.1019788684135019,0.0675751499957379,0.0556719232991536,0.1019788684135019,0.0675751499957379,0.0556719232991536
Cosmos3_seed101_0003,138,1,3,4.619933592116467,0.0329794001826562,0.0095160272283529,0.0080440956535511,0.0329794001826562,0.0095160272283529,0.0080440956535511
Cosmos3_seed101_0003,138,2,3,0.0,0.0355055793198698,0.0154608261513593,0.01506816452061,0.0,0.0,0.0
Cosmos3_seed101_0003,141,1,2,9.142845345428169,0.0917843515214157,0.0581406063137336,0.0486859606500028,0.0917843515214157,0.0581406063137336,0.0486859606500028
Cosmos3_seed101_0003,141,1,3,4.57288138878806,0.0322109515996745,0.009285652595099,0.0079693356742313,0.0322109515996745,0.009285652595099,0.0079693356742313
Cosmos3_seed101_0003,141,2,3,0.0,0.0366338620689317,0.0166717300445491,0.0162665393460453,0.0,0.0,0.0
Cosmos3_seed101_0003,144,1,2,1.6298322656108382,0.2306041412774479,0.1413028851900458,0.1295808805202398,0.2306041412774479,0.1413028851900458,0.1295808805202398
Cosmos3_seed101_0003,144,1,3,2.5893205071336958,0.2922676740853217,0.2603934545817433,0.2469205396359355,0.2922676740853217,0.2603934545817433,0.2469205396359355
Cosmos3_seed101_0003,147,1,2,2.804785215795361,0.2901355190049235,0.2259412952916983,0.1889817739192319,0.2901355190049235,0.2259412952916983,0.1889817739192319
Cosmos3_seed101_0003,147,1,3,0.45723224221512204,0.0678226114249195,0.0109716804884757,0.0105507690937247,0.0678226114249195,0.0109716804884757,0.0105507690937247
Cosmos3_seed101_0003,147,2,3,0.21739835235852822,0.0563516651515505,0.0117060583045922,0.00941555569486,0.0563516651515505,0.0117060583045922,0.00941555569486
Cosmos3_seed101_0003,150,1,2,3.3482981308934754,0.2730637361965937,0.2081907081781567,0.1807040292573505,0.2730637361965937,0.2081907081781567,0.1807040292573505
Cosmos3_seed101_0003,150,2,3,0.02349212690675777,0.0450975511127361,0.0024916973705645,0.0018170627110098,0.0450975511127361,0.0024916973705645,0.0018170627110098
Cosmos3_seed101_0003,153,1,2,3.6512964018009706,0.264899927650116,0.1939702003770368,0.1836212948644557,0.264899927650116,0.1939702003770368,0.1836212948644557
Cosmos3_seed101_0003,153,1,3,3.517721579576796,0.0646279769461442,0.0159288373885161,0.0115530200894043,0.0646279769461442,0.0159288373885161,0.0115530200894043
Cosmos3_seed101_0003,153,2,3,4.742999010662506,0.065841661658192,0.0221621109786623,0.0169798771548329,0.065841661658192,0.0221621109786623,0.0169798771548329
Cosmos3_seed101_0003,156,1,2,3.687738211287123,0.2520075509686718,0.1683502299901394,0.161935964855151,0.2520075509686718,0.1683502299901394,0.161935964855151
Cosmos3_seed101_0003,156,1,3,4.969696202852158,0.0937018500619491,0.0349207140411403,0.0240123886474608,0.0937018500619491,0.0349207140411403,0.0240123886474608
Cosmos3_seed101_0003,156,2,3,3.5629372976906897,0.0739710434231719,0.0184160656564622,0.0131649587893566,0.0739710434231719,0.0184160656564622,0.0131649587893566
Cosmos3_seed101_0003,159,1,2,3.8105840036113854,0.303561950601412,0.2002358653126049,0.1828613730925306,0.303561950601412,0.2002358653126049,0.1828613730925306
Cosmos3_seed101_0003,159,1,3,3.5600626923189314,0.071553935182144,0.0178463432915234,0.0128294204419475,0.071553935182144,0.0178463432915234,0.0128294204419475
Cosmos3_seed101_0003,159,2,3,5.0680375329746825,0.0943267642180824,0.0356661410005194,0.0234149926025017,0.0943267642180824,0.0356661410005194,0.0234149926025017
Cosmos3_seed101_0003,162,1,2,4.154048286162335,0.2971952260495859,0.2048885538797197,0.1841485708179716,0.2971952260495859,0.2048885538797197,0.1841485708179716
Cosmos3_seed101_0003,162,1,3,0.46850767379086433,0.0786414046408716,0.0128349457689492,0.0121787234287004,0.0786414046408716,0.0128349457689492,0.0121787234287004
Cosmos3_seed101_0003,162,2,3,0.0,0.0669429964659995,0.015847912178485,0.0150111851392179,0.0,0.0,0.0
Cosmos3_seed101_0003,165,1,2,4.443188337599421,0.3423979810098522,0.2433791299265437,0.2148168375711606,0.3423979810098522,0.2433791299265437,0.2148168375711606
Cosmos3_seed101_0003,165,1,3,0.0,0.0896135912083443,0.0204559135383726,0.0191208260611653,0.0,0.0,0.0
Cosmos3_seed101_0003,165,2,3,0.4657437018950325,0.0768658838840637,0.0124718466476178,0.011776818322935,0.0768658838840637,0.0124718466476178,0.011776818322935
Cosmos3_seed101_0003,168,1,2,4.757937083166405,0.344125678765675,0.253731785221908,0.2256828388735485,0.344125678765675,0.253731785221908,0.2256828388735485
Cosmos3_seed101_0003,168,1,3,12.492525786968725,0.1119225316849787,0.0852237681440086,0.0681253165939314,0.1119225316849787,0.0852237681440086,0.0681253165939314
Cosmos3_seed101_0003,168,2,3,8.389183832749,0.0873613711009245,0.051490254290199,0.0440803041791233,0.0873613711009245,0.051490254290199,0.0440803041791233
Cosmos3_seed101_0003,171,1,2,4.783780470954335,0.2455461644206046,0.1790146846538567,0.1544132667832222,0.2455461644206046,0.1790146846538567,0.1544132667832222
Cosmos3_seed101_0003,171,1,3,0.44670745750835006,0.0715641692766427,0.0115799571639102,0.0110076695737378,0.0715641692766427,0.0115799571639102,0.0110076695737378
Cosmos3_seed101_0003,171,2,3,0.0,0.1120910622382833,0.0248786494136216,0.022575341139338,0.0,0.0,0.0
Cosmos3_seed101_0003,174,1,2,8.292090066164121,0.0894732828541184,0.0521526395964107,0.0460399477721369,0.0894732828541184,0.0521526395964107,0.0460399477721369
Cosmos3_seed101_0003,174,1,3,5.645268753166706,0.0915940386448525,0.037271495867457,0.0360592127481176,0.0915940386448525,0.037271495867457,0.0360592127481176
Cosmos3_seed101_0003,177,1,2,3.3895674986110653,0.087556671502244,0.0211009952658286,0.0150466534557631,0.087556671502244,0.0211009952658286,0.0150466534557631
Cosmos3_seed101_0003,177,1,3,0.45247074138961046,0.0476150060447777,0.0077168267431946,0.0072969904668302,0.0476150060447777,0.0077168267431946,0.0072969904668302
Cosmos3_seed101_0003,177,2,3,2.8932623261700656,0.0258660492852134,0.0173944743790724,0.011728792898297,0.0258660492852134,0.0173944743790724,0.011728792898297
Cosmos3_seed101_0003,180,1,2,3.436920396777693,0.0741429963737714,0.0179914355295679,0.0128574888381795,0.0741429963737714,0.0179914355295679,0.0128574888381795
Cosmos3_seed101_0003,180,2,3,0.1273972559589235,0.0405705841139529,0.0070749755153627,0.0063839448740471,0.0405705841139529,0.0070749755153627,0.0063839448740471
Cosmos3_seed101_0003,183,1,2,3.476129978289856,0.0677634457960348,0.0164898796784892,0.0119588935913529,0.0677634457960348,0.0164898796784892,0.0119588935913529
Cosmos3_seed101_0003,183,2,3,0.1336264480946201,0.02920284775553,0.0050772369988297,0.0045170025485644,0.02920284775553,0.0050772369988297,0.0045170025485644
Cosmos3_seed101_0003,186,1,2,9.382654100357888,0.0868713725087992,0.05674060844516,0.0497385223262001,0.0868713725087992,0.05674060844516,0.0497385223262001
Cosmos3_seed101_0003,186,2,3,0.13657191509515731,0.0331301829338912,0.0021465248995765,0.0015690270306865,0.0331301829338912,0.0021465248995765,0.0015690270306865
Cosmos3_seed101_0003,188,1,2,4.553338644837473,0.054141855049598,0.0157469191601356,0.0134565923192422,0.054141855049598,0.0157469191601356,0.0134565923192422
Cosmos3_seed101_0003,188,2,3,0.1990957158972554,0.0463918732375531,0.006778697162781,0.0050938559055453,0.0463918732375531,0.006778697162781,0.0050938559055453
Cosmos3_seed101_0010,0,1,2,0.04105420846615905,0.4053871135290343,0.198541487314903,0.1822694176945316,0.4053871135290343,0.198541487314903,0.1822694176945316
Cosmos3_seed101_0010,3,1,2,0.04172014284518556,0.4044415760087242,0.198035843646108,0.1819956224712464,0.4044415760087242,0.198035843646108,0.1819956224712464
Cosmos3_seed101_0010,6,1,2,0.04031924771434683,0.4018201080657945,0.19613293291274,0.1800600936392568,0.4018201080657945,0.19613293291274,0.1800600936392568
Cosmos3_seed101_0010,9,1,2,0.04044899817580614,0.4028601638713853,0.1967234366452996,0.1807496194159611,0.4028601638713853,0.1967234366452996,0.1807496194159611
Cosmos3_seed101_0010,12,1,2,0.03895965739854772,0.4173080927413038,0.2038825255828521,0.1867040781848567,0.4173080927413038,0.2038825255828521,0.1867040781848567
Cosmos3_seed101_0010,15,1,2,0.04065359716534448,0.4077981126791045,0.1991476553206202,0.1828292200662484,0.4077981126791045,0.1991476553206202,0.1828292200662484
Cosmos3_seed101_0010,18,1,2,0.04145513417197561,0.3964815107223046,0.1940641705095782,0.1778439101630513,0.3964815107223046,0.1940641705095782,0.1778439101630513
Cosmos3_seed101_0010,21,1,2,0.03999661390676354,0.378050104982903,0.1853281644713492,0.1700578326271741,0.378050104982903,0.1853281644713492,0.1700578326271741
Cosmos3_seed101_0010,24,1,2,0.04132967711501555,0.3946407909705764,0.1929855404246421,0.1772191566241834,0.3946407909705764,0.1929855404246421,0.1772191566241834
Cosmos3_seed101_0010,27,1,2,0.03802430082385791,0.4166416217769766,0.2034915535581477,0.1868659943889404,0.4166416217769766,0.2034915535581477,0.1868659943889404
Cosmos3_seed101_0010,30,1,2,0.038132849392078456,0.4111435627978641,0.2012360222359426,0.1849660873154605,0.4111435627978641,0.2012360222359426,0.1849660873154605
Cosmos3_seed101_0010,33,1,2,0.03853446719001722,0.3821157756449862,0.1874490023400845,0.1718615820347083,0.3821157756449862,0.1874490023400845,0.1718615820347083
Cosmos3_seed101_0010,36,1,2,0.037489442905602736,0.4186385574478595,0.2052814538936021,0.188717840341841,0.4186385574478595,0.2052814538936021,0.188717840341841
Cosmos3_seed101_0010,39,1,2,0.04076764032365874,0.3896937024088454,0.1908845904569212,0.1752120485570378,0.3896937024088454,0.1908845904569212,0.1752120485570378
Cosmos3_seed101_0010,42,1,2,0.03771500767195667,0.4030999488806991,0.1977712095355738,0.1814556016226398,0.4030999488806991,0.1977712095355738,0.1814556016226398
Cosmos3_seed101_0010,45,1,2,0.03738920909778358,0.3791478084768478,0.1860502118575104,0.1707540141940177,0.3791478084768478,0.1860502118575104,0.1707540141940177
Cosmos3_seed101_0010,48,1,2,0.03930824849119356,0.3789543999232809,0.1857681513509997,0.1710496238605661,0.3789543999232809,0.1857681513509997,0.1710496238605661
Cosmos3_seed101_0010,51,1,2,0.03900211613852292,0.3903529719165856,0.1920578407531272,0.1768859341435557,0.3903529719165856,0.1920578407531272,0.1768859341435557
Cosmos3_seed101_0010,54,1,2,0.03651447344258526,0.3772541283051728,0.1856486346964946,0.1706802946440092,0.3772541283051728,0.1856486346964946,0.1706802946440092
Cosmos3_seed101_0010,57,1,2,0.03740519633108171,0.3945487051429838,0.1944666009978564,0.1790500210975896,0.3945487051429838,0.1944666009978564,0.1790500210975896
Cosmos3_seed101_0010,60,1,2,0.03852516347581133,0.4114731100496356,0.20220198012297,0.1861150106880293,0.4114731100496356,0.20220198012297,0.1861150106880293
Cosmos3_seed101_0010,60,1,3,0.2283962503296437,0.0478920232576203,0.022759720819634,0.0208427670248794,0.0478920232576203,0.022759720819634,0.0208427670248794
Cosmos3_seed101_0010,60,2,3,2.2026355993523903,0.041368011467374,0.0400059369201582,0.039803099484341,0.041368011467374,0.0400059369201582,0.039803099484341
Cosmos3_seed101_0010,63,1,2,0.038118170770355266,0.3956009813628775,0.1937485261282619,0.1780224370885112,0.3956009813628775,0.1937485261282619,0.1780224370885112
Cosmos3_seed101_0010,63,1,3,0.23463946212022502,0.1874221873837597,0.0788280371130486,0.0709205368848597,0.1874221873837597,0.0788280371130486,0.0709205368848597
Cosmos3_seed101_0010,63,2,3,2.214387038087988,0.2328628677956044,0.1999764731221021,0.1958095513211264,0.2328628677956044,0.1999764731221021,0.1958095513211264
Cosmos3_seed101_0010,66,1,2,0.03758962852864681,0.4010094515781972,0.1960377290513216,0.179842527785768,0.4010094515781972,0.1960377290513216,0.179842527785768
Cosmos3_seed101_0010,66,1,3,0.23048089370046565,0.2579460800676098,0.1074572250838409,0.0951314832952797,0.2579460800676098,0.1074572250838409,0.0951314832952797
Cosmos3_seed101_0010,66,2,3,2.215258022461199,0.3507644752326839,0.2989077925709268,0.2884517306465228,0.3507644752326839,0.2989077925709268,0.2884517306465228
Cosmos3_seed101_0010,69,1,2,0.03904624383197218,0.4143482352745354,0.2022415758354076,0.1850319666177724,0.4143482352745354,0.2022415758354076,0.1850319666177724
Cosmos3_seed101_0010,69,1,3,0.1996104572209297,0.2595323135501799,0.1104201862966057,0.0982489808738438,0.2595323135501799,0.1104201862966057,0.0982489808738438
Cosmos3_seed101_0010,69,2,3,2.1674286676385437,0.334477648877828,0.291554126164701,0.2835452958502321,0.334477648877828,0.291554126164701,0.2835452958502321
Cosmos3_seed101_0010,72,1,2,0.038196308005259465,0.4230250909055598,0.2064828302690261,0.1888517778190047,0.4230250909055598,0.2064828302690261,0.1888517778190047
Cosmos3_seed101_0010,72,1,3,0.1515579486142847,0.279199194728996,0.1184484350005433,0.1043666695705804,0.279199194728996,0.1184484350005433,0.1043666695705804
Cosmos3_seed101_0010,72,2,3,2.0685730938260103,0.3361676037360321,0.2921818314934768,0.2814806673235552,0.3361676037360321,0.2921818314934768,0.2814806673235552
Cosmos3_seed101_0010,75,1,2,0.03839285189701599,0.3733514433525094,0.1823996051800925,0.167181543360418,0.3733514433525094,0.1823996051800925,0.167181543360418
Cosmos3_seed101_0010,75,1,3,0.14499733183206864,0.2417150804446298,0.1036202021144082,0.0940482316848373,0.2417150804446298,0.1036202021144082,0.0940482316848373
Cosmos3_seed101_0010,75,2,3,2.0535786384159582,0.358989585354262,0.3150042973785364,0.3119307874456615,0.358989585354262,0.3150042973785364,0.3119307874456615
Cosmos3_seed101_0010,78,1,2,0.037992454190042046,0.3813059547429556,0.1862811642746168,0.1707460368036385,0.3813059547429556,0.1862811642746168,0.1707460368036385
Cosmos3_seed101_0010,78,1,3,0.1452202292343374,0.2495575910571101,0.1069659949221314,0.097076307563947,0.2495575910571101,0.1069659949221314,0.097076307563947
Cosmos3_seed101_0010,78,2,3,2.055481428721969,0.3581262033361729,0.3142068817645563,0.3111010796459565,0.3581262033361729,0.3142068817645563,0.3111010796459565
Cosmos3_seed101_0010,81,1,2,0.04045977320933049,0.3969991767959174,0.1935670040120245,0.1772017424481284,0.3969991767959174,0.1935670040120245,0.1772017424481284
Cosmos3_seed101_0010,81,1,3,0.14504977114777876,0.2453197344045556,0.1053136986056921,0.0951522388418271,0.2453197344045556,0.1053136986056921,0.0951522388418271
Cosmos3_seed101_0010,81,2,3,2.059235231744057,0.3470672995848676,0.3055795973584353,0.3015934048857392,0.3470672995848676,0.3055795973584353,0.3015934048857392
Cosmos3_seed101_0010,84,1,2,0.035715484878375045,0.3766461208470912,0.1838873619044874,0.1681205012673419,0.3766461208470912,0.1838873619044874,0.1681205012673419
Cosmos3_seed101_0010,84,1,3,0.14405998219497257,0.2261831906544972,0.0970786972953385,0.0875479304209723,0.2261831906544972,0.0970786972953385,0.0875479304209723
Cosmos3_seed101_0010,84,2,3,2.0516108403069664,0.3326451161456014,0.2924330015165586,0.2884559703095172,0.3326451161456014,0.2924330015165586,0.2884559703095172
Cosmos3_seed101_0010,87,1,2,0.03891447737909482,0.3692862747608044,0.180103206360789,0.1650567722647559,0.3692862747608044,0.180103206360789,0.1650567722647559
Cosmos3_seed101_0010,87,1,3,0.14322446295931318,0.2861298688455672,0.1233890570702969,0.1115400050326365,0.2861298688455672,0.1233890570702969,0.1115400050326365
Cosmos3_seed101_0010,87,2,3,2.0538846380579026,0.3721913226950045,0.3290950994702813,0.3246112194466733,0.3721913226950045,0.3290950994702813,0.3246112194466733
Cosmos3_seed101_0010,90,1,2,0.04074414840365625,0.3610204527680382,0.1758969236944574,0.1612591601907146,0.3610204527680382,0.1758969236944574,0.1612591601907146
Cosmos3_seed101_0010,90,1,3,0.1426487403809458,0.2873817227884015,0.1237470652048858,0.1115663225194349,0.2873817227884015,0.1237470652048858,0.1115663225194349
Cosmos3_seed101_0010,90,2,3,2.055920980929795,0.3946532245231858,0.3487907686714135,0.3430023080434132,0.3946532245231858,0.3487907686714135,0.3430023080434132
Cosmos3_seed101_0010,93,1,2,0.03886527796186823,0.2453526864125408,0.1202257123699061,0.1109430673711686,0.2453526864125408,0.1202257123699061,0.1109430673711686
Cosmos3_seed101_0010,93,1,3,0.14425977139179708,0.27519891198057,0.1187651414460963,0.1075459935827739,0.27519891198057,0.1187651414460963,0.1075459935827739
Cosmos3_seed101_0010,93,2,3,2.043652163866064,0.2523338442016025,0.2222343771497687,0.2180789141542526,0.2523338442016025,0.2222343771497687,0.2180789141542526
Cosmos3_seed101_0010,96,1,2,0.03670736348452738,0.0837653278197172,0.041704449296462,0.039064086416481,0.0837653278197172,0.041704449296462,0.039064086416481
Cosmos3_seed101_0010,96,1,3,0.1430470348374928,0.2995110196884168,0.1295232295845743,0.1174818250877672,0.2995110196884168,0.1295232295845743,0.1174818250877672
Cosmos3_seed101_0010,96,2,3,2.0036659898899054,0.1028997855862542,0.0893781231329745,0.086548385190601,0.1028997855862542,0.0893781231329745,0.086548385190601
Cosmos3_seed101_0010,99,1,2,0.14083540659198293,0.2972067317093467,0.128662294863302,0.1167841686466684,0.2972067317093467,0.128662294863302,0.1167841686466684
Cosmos3_seed101_0010,102,1,2,0.1412981656809395,0.3093035033300245,0.1335166930379835,0.1209234965525955,0.3093035033300245,0.1335166930379835,0.1209234965525955
Cosmos3_seed101_0010,105,1,2,0.14092122813320654,0.3267938699156786,0.1409279912520954,0.1279549947417212,0.3267938699156786,0.1409279912520954,0.1279549947417212
Cosmos3_seed101_0010,108,1,2,0.1398083641894196,0.3134926891646426,0.1352995237910501,0.1230683601295244,0.3134926891646426,0.1352995237910501,0.1230683601295244
Cosmos3_seed101_0010,111,1,2,0.13873944354148093,0.2771342812377222,0.1199613541618571,0.1099607215005774,0.2771342812377222,0.1199613541618571,0.1099607215005774
Cosmos3_seed101_0010,114,1,2,0.14058958148832737,0.2550042977731968,0.1110455824460175,0.1019030182928598,0.2550042977731968,0.1110455824460175,0.1019030182928598
Cosmos3_seed101_0010,117,1,2,0.14306504716182677,0.2426222031164194,0.1054021351942182,0.0970219815295194,0.2426222031164194,0.1054021351942182,0.0970219815295194
Cosmos3_seed101_0010,120,1,2,0.1433956845874342,0.2236510212840694,0.0970322459467613,0.0888749783405507,0.2236510212840694,0.0970322459467613,0.0888749783405507
Cosmos3_seed101_0010,123,1,2,0.14202668664667611,0.2468037156373919,0.1071257976870413,0.0983418813739263,0.2468037156373919,0.1071257976870413,0.0983418813739263
Cosmos3_seed101_0010,126,1,2,0.1425200760078358,0.2136313552596299,0.0927984849711635,0.0848099201441481,0.2136313552596299,0.0927984849711635,0.0848099201441481
Cosmos3_seed101_0010,129,1,2,0.14115389326926014,0.2270168797211419,0.1028227292589997,0.0916000353397321,0.2270168797211419,0.1028227292589997,0.0916000353397321
Cosmos3_seed101_0010,132,1,2,0.13630358008074012,0.169117224355942,0.0715236434635932,0.0677388301725945,0.169117224355942,0.0715236434635932,0.0677388301725945
Cosmos3_seed101_0010,132,1,3,0.18411688539667226,0.0778036998903311,0.0235416435195484,0.0198808012792054,0.0778036998903311,0.0235416435195484,0.0198808012792054
Cosmos3_seed101_0010,132,2,3,0.0,0.0945897171419057,0.0676735046896761,0.0541257386565991,0.0,0.0,0.0
Cosmos3_seed101_0010,135,1,2,0.1457458842715007,0.1955496028208504,0.0800522135407908,0.0776861055470573,0.1955496028208504,0.0800522135407908,0.0776861055470573
Cosmos3_seed101_0010,135,1,3,0.17873770626992727,0.0820554214604447,0.029085914786477,0.0256721578596816,0.0820554214604447,0.029085914786477,0.0256721578596816
Cosmos3_seed101_0010,135,2,3,0.0,0.0957083771802383,0.0819784315571286,0.0709837019404465,0.0,0.0,0.0
Cosmos3_seed101_0010,138,1,2,0.1438220432075772,0.2058136200491083,0.0844268869208043,0.0812043422332128,0.2058136200491083,0.0844268869208043,0.0812043422332128
Cosmos3_seed101_0010,141,1,2,0.1389362954820983,0.2890508533580229,0.1246364061591643,0.1142483844286398,0.2890508533580229,0.1246364061591643,0.1142483844286398
Cosmos3_seed101_0010,141,1,3,0.10700160504031049,0.088045865983497,0.0342867481369842,0.0324311641263237,0.088045865983497,0.0342867481369842,0.0324311641263237
Cosmos3_seed101_0010,141,2,3,0.0,0.0728862347508599,0.0631956093840235,0.0570733772206387,0.0,0.0,0.0
Cosmos3_seed101_0010,144,1,2,0.14163862167206823,0.290808717263169,0.127112868615342,0.116306845144301,0.290808717263169,0.127112868615342,0.116306845144301
Cosmos3_seed101_0010,144,1,3,0.0,0.0686044778494279,0.0269045333754192,0.0252563225815733,0.0,0.0,0.0
Cosmos3_seed101_0010,144,2,3,0.4170362893312482,0.0623975589207916,0.053595460559383,0.0480860284667915,0.0623975589207916,0.053595460559383,0.0480860284667915
Cosmos3_seed101_0010,147,1,2,0.1334043065532228,0.2796291490239486,0.1214214842660707,0.1104021008810207,0.2796291490239486,0.1214214842660707,0.1104021008810207
Cosmos3_seed101_0010,150,1,2,0.15028420745664303,0.2816365812315495,0.1233134207810624,0.1133028039659694,0.2816365812315495,0.1233134207810624,0.1133028039659694
Cosmos3_seed101_0010,153,1,2,0.14238336998327109,0.2787735816730076,0.1216206585951701,0.1111359634989154,0.2787735816730076,0.1216206585951701,0.1111359634989154
Cosmos3_seed101_0010,156,1,2,0.1399822689393958,0.2842521349961741,0.1238196456746161,0.1127716306514946,0.2842521349961741,0.1238196456746161,0.1127716306514946
Cosmos3_seed101_0010,159,1,2,0.13952355409008396,0.2484344044581247,0.108193515051565,0.0988092401899124,0.2484344044581247,0.108193515051565,0.0988092401899124
Cosmos3_seed101_0010,162,1,2,0.13571255733204,0.2319466201535933,0.1011338392091947,0.0924022301199578,0.2319466201535933,0.1011338392091947,0.0924022301199578
Cosmos3_seed101_0010,165,1,2,0.13632940348107903,0.232241397405503,0.1013836349181197,0.0929995636212216,0.232241397405503,0.1013836349181197,0.0929995636212216
Cosmos3_seed101_0010,168,1,2,0.14125230665002336,0.2457169271663576,0.1078996744268019,0.1005959112284951,0.2457169271663576,0.1078996744268019,0.1005959112284951
Cosmos3_seed101_0010,171,1,2,0.13870679479406253,0.2221356896066753,0.0983660582067354,0.0915110412557072,0.2221356896066753,0.0983660582067354,0.0915110412557072
Cosmos3_seed101_0010,174,1,2,0.14145420571418396,0.2306756665132075,0.1021523063318936,0.0948029770288983,0.2306756665132075,0.1021523063318936,0.0948029770288983
Cosmos3_seed101_0010,177,1,2,0.13168243799304638,0.2492570011156787,0.1095649412756519,0.10127745466281,0.2492570011156787,0.1095649412756519,0.10127745466281
Cosmos3_seed101_0010,180,1,2,0.13318010492980956,0.2990622092628485,0.1308044174756074,0.1207446890976115,0.2990622092628485,0.1308044174756074,0.1207446890976115
Cosmos3_seed101_0010,183,1,2,0.1346157170765606,0.3031093594067646,0.133037079080298,0.1223636558591235,0.3031093594067646,0.133037079080298,0.1223636558591235
Cosmos3_seed101_0010,186,1,2,0.13689520377033185,0.3109622873950383,0.1362147705932596,0.1253778480770596,0.3109622873950383,0.1362147705932596,0.1253778480770596
Cosmos3_seed101_0010,188,1,2,0.1363210982246274,0.2704703027138416,0.1183426397949846,0.1090423850592619,0.2704703027138416,0.1183426397949846,0.1090423850592619
Cosmos3_seed101_0012,0,1,2,0.6031644197811454,0.3568962913745689,0.1930492629024069,0.1767522555084124,0.3568962913745689,0.1930492629024069,0.1767522555084124
Cosmos3_seed101_0012,3,1,2,0.5994034010205714,0.3271782012949423,0.1767042795823886,0.1618283540705259,0.3271782012949423,0.1767042795823886,0.1618283540705259
Cosmos3_seed101_0012,6,1,2,0.6000903585508726,0.3527963148140951,0.1908358143126976,0.1745774002308967,0.3527963148140951,0.1908358143126976,0.1745774002308967
Cosmos3_seed101_0012,9,1,2,0.6023528933330718,0.3670572608276611,0.1986551937173682,0.1815814598561505,0.3670572608276611,0.1986551937173682,0.1815814598561505
Cosmos3_seed101_0012,12,1,2,0.6028210832918184,0.3660581861006198,0.1978023660870274,0.1804593552516556,0.3660581861006198,0.1978023660870274,0.1804593552516556
Cosmos3_seed101_0012,15,1,2,0.6012197913033471,0.3490827045071714,0.188654529748447,0.172219845345994,0.3490827045071714,0.188654529748447,0.172219845345994
Cosmos3_seed101_0012,18,1,2,0.6000944709054064,0.342387512433961,0.1852221197003192,0.1693487888740401,0.342387512433961,0.1852221197003192,0.1693487888740401
Cosmos3_seed101_0012,21,1,2,0.6000769123571362,0.3525639746543672,0.1905320913812769,0.1743805427339977,0.3525639746543672,0.1905320913812769,0.1743805427339977
Cosmos3_seed101_0012,24,1,2,0.6020030992620568,0.3948528426911195,0.2137041429546163,0.1953349912196219,0.3948528426911195,0.2137041429546163,0.1953349912196219
Cosmos3_seed101_0012,27,1,2,0.6012800663382323,0.3752756387592739,0.2034089103216079,0.1861513907648252,0.3752756387592739,0.2034089103216079,0.1861513907648252
Cosmos3_seed101_0012,30,1,2,0.6024379182258546,0.3157102418842864,0.1713584541467243,0.1566200113683118,0.3157102418842864,0.1713584541467243,0.1566200113683118
Cosmos3_seed101_0012,33,1,2,0.6016759024043733,0.3236807917367589,0.1757238679754766,0.1606546765936901,0.3236807917367589,0.1757238679754766,0.1606546765936901
Cosmos3_seed101_0012,36,1,2,0.6002962266425925,0.3121929934934749,0.1692224149395047,0.1546958463212016,0.3121929934934749,0.1692224149395047,0.1546958463212016
Cosmos3_seed101_0012,39,1,2,0.6010948831987616,0.3169804009819364,0.1719307082299951,0.1573136961133129,0.3169804009819364,0.1719307082299951,0.1573136961133129
Cosmos3_seed101_0012,42,1,2,0.6014753219063419,0.3017414480331786,0.1635096116166753,0.1497737698469466,0.3017414480331786,0.1635096116166753,0.1497737698469466
Cosmos3_seed101_0012,45,1,2,0.6012078146561858,0.3878933789363828,0.2099347221947703,0.1923606164046481,0.3878933789363828,0.2099347221947703,0.1923606164046481
Cosmos3_seed101_0012,48,1,2,0.6021559175133112,0.3564581314728308,0.1927288860731613,0.1765008762396618,0.3564581314728308,0.1927288860731613,0.1765008762396618
Cosmos3_seed101_0012,51,1,2,0.6047415521332138,0.3783673652695362,0.2047620939088528,0.1875161872246447,0.3783673652695362,0.2047620939088528,0.1875161872246447
Cosmos3_seed101_0012,54,1,2,0.6043009662219981,0.3586686542017973,0.1939490395594439,0.1776378719867048,0.3586686542017973,0.1939490395594439,0.1776378719867048
Cosmos3_seed101_0012,57,1,2,0.6039671845951384,0.3675179868039545,0.1991547873274449,0.1821228075191989,0.3675179868039545,0.1991547873274449,0.1821228075191989
Cosmos3_seed101_0012,60,1,2,0.6010313211757093,0.3613479787725249,0.1951880604628323,0.1786437599413354,0.3613479787725249,0.1951880604628323,0.1786437599413354
Cosmos3_seed101_0012,63,1,2,0.602033539709463,0.3760981663882465,0.2032776164099227,0.1857853028999973,0.3760981663882465,0.2032776164099227,0.1857853028999973
