case,frame,score,pair_similarity,semantic_support,min_siglip,min_gdino,rank_a,rank_b,track_a,track_b,birth_a,birth_b,obs_a,obs_b,eligible
Cosmos3_seed101_0036,39,0.0,0.1329228281974792,0.2647967776870903,0.6258050203323364,0.1120434179902076,1,2,T00,T02,0,0,44,13,False
Cosmos3_seed101_0036,42,0.07943234666070989,0.3081552684307098,0.2577672842175361,0.6253290176391602,0.1062544211745262,2,3,T09,T02,42,0,30,13,True
Cosmos3_seed101_0036,45,0.06909686350096612,0.2542648315429687,0.27175155557951913,0.6249394416809082,0.1181697025895118,2,3,T09,T02,42,0,30,13,True
Cosmos3_seed101_0036,48,0.05772050990560918,0.2018263489007949,0.28599095321285795,0.6419058442115784,0.1274187266826629,2,3,T09,T10,42,48,30,5,True
Cosmos3_seed101_0036,51,0.0488901983251751,0.1829407513141632,0.2672460781644884,0.6314727067947388,0.1131014302372932,2,3,T09,T10,42,48,30,5,True
Cosmos3_seed101_0036,54,0.07238076303203067,0.2461138367652893,0.2940946514155473,0.6350023746490479,0.1362068355083465,2,3,T09,T10,42,48,30,5,True
Cosmos3_seed101_0036,57,0.07766583329671632,0.2444890737533569,0.3176658658172447,0.7182357311248779,0.1404992789030075,1,2,T00,T09,0,42,44,30,True
Cosmos3_seed101_0036,60,0.09267453638416523,0.2983722686767578,0.3106003677726645,0.634068489074707,0.1521485298871994,1,3,T00,T11,0,60,44,15,True
Cosmos3_seed101_0036,63,0.05870334477397216,0.2056523561477661,0.2854494150885994,0.6261377930641174,0.1301332861185073,2,3,T09,T10,42,48,30,5,True
Cosmos3_seed101_0036,66,0.0943055323236165,0.3172871470451355,0.2972245588952304,0.6275861859321594,0.1407654285430908,2,3,T09,T11,42,60,30,15,True
Cosmos3_seed101_0036,69,0.09312588185515365,0.2937520444393158,0.31702207224771123,0.7001171708106995,0.1435516774654388,1,2,T00,T09,0,42,44,30,True
Cosmos3_seed101_0036,72,0.08588740979823152,0.2672784030437469,0.32134062767568194,0.6567376852035522,0.1572314202785492,1,3,T00,T09,0,42,44,30,True
Cosmos3_seed101_0036,75,0.0,0.5043860673904419,0.3425487978925056,0.772330105304718,0.1519294381141662,1,2,T00,T11,0,60,44,15,False
Cosmos3_seed101_0036,78,0.06476681381990805,0.2437038719654083,0.265760298749382,0.6305088996887207,0.1120183020830154,2,3,T09,T12,42,78,30,1,True
Cosmos3_seed101_0036,81,0.08733336023587307,0.2748571932315826,0.3177408573851288,0.6928380727767944,0.1457183957099914,1,2,T00,T11,0,60,44,15,True
Cosmos3_seed101_0036,84,0.0,0.3096623122692108,0.34491203733071446,0.7962071895599365,0.1494137644767761,1,2,T00,T11,0,60,44,15,False
Cosmos3_seed101_0036,87,0.12320162956569282,0.401646614074707,0.30674136230307447,0.6952250003814697,0.1353378593921661,1,3,T00,T09,0,42,44,30,True
Cosmos3_seed101_0036,90,0.09962656895457538,0.2902136147022247,0.343287026891546,0.6737013459205627,0.1749231815338134,1,3,T00,T09,0,42,44,30,True
Cosmos3_seed101_0036,93,0.13228981913965893,0.4392224550247192,0.30119092871108727,0.6675782203674316,0.1358881592750549,1,3,T00,T09,0,42,44,30,True
Cosmos3_seed101_0036,96,0.11859152223384654,0.3865976631641388,0.3067569557022796,0.6717976331710815,0.14007169008255,1,3,T00,T09,0,42,44,30,True
Cosmos3_seed101_0036,99,0.12050737649640945,0.3771517276763916,0.3195196194349895,0.6657558083534241,0.1533486992120742,1,3,T00,T09,0,42,44,30,True
Cosmos3_seed101_0036,102,0.10133440377958397,0.301829844713211,0.33573354509017705,0.6797472238540649,0.1658219546079635,1,3,T00,T09,0,42,44,30,True
Cosmos3_seed101_0036,105,0.11694898981657342,0.3488604724407196,0.3352314150077466,0.6886386871337891,0.1631916761398315,1,3,T00,T09,0,42,44,30,True
Cosmos3_seed101_0036,108,0.14041995182774977,0.4200014770030975,0.3343320429006829,0.6810139417648315,0.1641345471143722,1,2,T00,T09,0,42,44,30,True
Cosmos3_seed101_0036,111,0.11656706626424919,0.3705533146858215,0.31457569435880534,0.6743949055671692,0.1467357873916626,1,3,T13,T09,111,42,27,30,True
Cosmos3_seed101_0036,114,0.1090490031410861,0.3660236299037933,0.29792886095837273,0.6841036081314087,0.1297487765550613,1,2,T13,T09,111,42,27,30,True
Cosmos3_seed101_0036,117,0.09822690903724346,0.3160971403121948,0.3107491226913005,0.6844674348831177,0.1410805135965347,1,2,T13,T09,111,42,27,30,True
Cosmos3_seed101_0036,120,0.11198556828278228,0.3687505424022674,0.3036892299960823,0.6662517786026001,0.1384268701076507,2,3,T09,T14,42,120,30,1,True
Cosmos3_seed101_0036,123,0.17776255161861257,0.5538026094436646,0.3209853991067108,0.6859009265899658,0.1502135694026947,2,3,T00,T09,0,42,44,30,True
Cosmos3_seed101_0036,126,0.1814473987859315,0.3093932867050171,0.5864619776282598,0.7385052442550659,0.4657213389873504,1,2,T13,T00,111,0,27,44,True
Cosmos3_seed101_0036,129,0.06256767445441863,0.2326081246137619,0.26898318602718707,0.6478232741355896,0.1116847097873687,2,3,T00,T09,0,42,44,30,True
Cosmos3_seed101_0036,132,0.6874325815720541,0.9157558679580688,0.750672319583248,0.9595984816551208,0.5872340798377991,1,2,T15,T13,132,111,20,27,True
Cosmos3_seed101_0036,135,0.44149923926006757,0.6245359778404236,0.7069236279817268,0.8557093143463135,0.5840079188346863,1,2,T13,T15,111,132,27,20,True
Cosmos3_seed101_0036,138,0.4068952340927209,0.5694711208343506,0.7145142557827436,0.9225280284881592,0.553403913974762,1,2,T13,T15,111,132,27,20,True
Cosmos3_seed101_0036,141,0.2716384296092329,0.37592813372612,0.7225807414752664,0.8394854068756104,0.621955931186676,1,2,T13,T15,111,132,27,20,True
Cosmos3_seed101_0036,144,0.2470645857231743,0.3799800872802734,0.6502040343523039,0.8421505689620972,0.5020067691802979,1,2,T13,T15,111,132,27,20,True
Cosmos3_seed101_0036,147,0.2674990235948921,0.4000335037708282,0.668691549766135,0.8539080619812012,0.5236493349075317,1,2,T13,T15,111,132,27,20,True
Cosmos3_seed101_0036,150,0.28923760565387047,0.4505046606063843,0.6420302184322654,0.8341816663742065,0.4941403269767761,1,2,T13,T15,111,132,27,20,True
Cosmos3_seed101_0036,153,0.2206096047525419,0.3374625146389007,0.6537306965444847,0.8363507986068726,0.510986328125,1,2,T13,T15,111,132,27,20,True
Cosmos3_seed101_0036,156,0.2692069322134008,0.4194499850273132,0.6418093737585208,0.8297092914581299,0.4964621663093567,1,2,T13,T15,111,132,27,20,True
Cosmos3_seed101_0036,159,0.1832177469050486,0.2771512866020202,0.6610748560880507,0.8125752210617065,0.5378209352493286,1,2,T13,T15,111,132,27,20,True
Cosmos3_seed101_0036,162,0.2973361104863086,0.4306635558605194,0.6904139122991125,0.8550673723220825,0.557466447353363,1,2,T13,T15,111,132,27,20,True
Cosmos3_seed101_0036,165,0.2264783769473503,0.3412923216819763,0.6635906012511698,0.8524080514907837,0.5165982246398926,1,2,T13,T15,111,132,27,20,True
Cosmos3_seed101_0036,168,0.33301245808161367,0.5072337985038757,0.6565265545471516,0.8531447649002075,0.5052215456962585,1,2,T13,T15,111,132,27,20,True
Cosmos3_seed101_0036,171,0.4076881066115582,0.6421210169792175,0.6349085232087227,0.8394821882247925,0.4801874756813049,1,2,T13,T15,111,132,27,20,True
Cosmos3_seed101_0036,174,0.5021371574478313,0.7149778604507446,0.7023114773529744,0.8835309147834778,0.5582616329193115,1,2,T13,T15,111,132,27,20,True
Cosmos3_seed101_0036,177,0.5167209779006101,0.7709306478500366,0.6702561110284514,0.9181408286094666,0.4892966747283935,1,2,T13,T15,111,132,27,20,True
Cosmos3_seed101_0036,180,0.5401797600150289,0.7632034420967102,0.7077795122765961,0.9340940117836,0.5362970232963562,1,2,T13,T15,111,132,27,20,True
Cosmos3_seed101_0036,183,0.5679659029523143,0.828493595123291,0.6855404873320636,0.9383671283721924,0.5008335709571838,1,2,T13,T15,111,132,27,20,True
Cosmos3_seed101_0036,186,0.5697690831316018,0.8266304135322571,0.6892670216390097,0.9356038570404052,0.5077886581420898,1,2,T13,T15,111,132,27,20,True
Cosmos3_seed101_0036,188,0.5674905462020854,0.8156726956367493,0.6957331650768055,0.938685417175293,0.5156622529029846,1,2,T13,T15,111,132,27,20,True
LVP_0030,0,0.0,0.1729127615690231,0.30633585642084094,0.679524302482605,0.1380990445613861,1,2,T00,T01,0,0,17,7,False
LVP_0030,3,0.0,0.1561256051063537,0.31395781864776956,0.6744554042816162,0.1461468189954757,1,2,T00,T01,0,0,17,7,False
LVP_0030,6,0.0,0.1971817314624786,0.32289491784078245,0.6905593276023865,0.1509806960821151,1,2,T00,T01,0,0,17,7,False
LVP_0030,9,0.0,0.2288244515657425,0.3147306604343979,0.6463642120361328,0.1532501131296157,1,2,T00,T01,0,0,17,7,False
LVP_0030,12,0.0,0.2269629538059234,0.32100331630275014,0.6403477191925049,0.1609174609184265,1,2,T00,T01,0,0,17,7,False
LVP_0030,15,0.0,0.2013677060604095,0.3378380511275232,0.611542284488678,0.1866339445114135,1,2,T00,T01,0,0,17,7,False
LVP_0030,18,0.0,0.1856942176818847,0.2620843631408254,0.6381252408027649,0.1076406463980674,1,2,T00,T02,0,18,17,2,False
LVP_0030,21,0.0,0.2140120714902877,0.2602240199882388,0.6386752128601074,0.106026567518711,1,2,T00,T02,0,18,17,2,False
LVP_0030,24,0.0,0.3101508617401123,0.2502135241947848,0.6030968427658081,0.1038088798522949,1,2,T00,T04,0,24,17,1,False
LVP_0030,27,0.0,0.2092144936323166,0.34264867358602946,0.6458797454833984,0.181780144572258,1,2,T00,T05,0,27,17,7,False
LVP_0030,30,0.0,0.1802118122577667,0.32832093075011753,0.651808500289917,0.1653777658939361,1,2,T00,T05,0,27,17,7,False
LVP_0030,33,0.0,0.1863479167222976,0.32185492050325,0.6554766893386841,0.1580385565757751,1,2,T00,T05,0,27,17,7,False
LVP_0030,36,0.0,0.2485556900501251,0.3309972632882267,0.643923282623291,0.1701432317495346,1,2,T00,T05,0,27,17,7,False
LVP_0030,39,0.14767914955755418,0.4282833933830261,0.3448164272516644,0.7303248047828674,0.1628020405769348,1,2,T00,T06,0,39,17,4,True
LVP_0030,42,0.09583194400595971,0.3012571632862091,0.3181067728335298,0.7274535298347473,0.1391043066978454,1,2,T00,T06,0,39,17,4,True
LVP_0030,45,0.5364997181968477,0.7843929529190063,0.6839680496877752,0.8401012420654297,0.5568522810935974,1,2,T00,T06,0,39,17,4,True
LVP_0030,48,0.5699864391988918,0.7866881489753723,0.7245392471480279,0.8630735874176025,0.6082414388656616,1,2,T00,T06,0,39,17,4,True
