case,frame,rank_a,rank_b,pair_similarity,iou,containment,nested,gdino_a,gdino_b,siglip_source_a,siglip_source_b,sam_a,sam_b,crop_a,crop_b,track_a,track_b,birth_a,obs_a,life_a,birth_b,obs_b,life_b,first_frame,post_initial_a,post_initial_b,persistent_a,persistent_b,new_persistent_a,new_persistent_b,has_new_persistent_track,spatially_distinct,eligible,min_siglip,min_gdino,semantic_support,dup_evidence,eligible_dup_evidence
Cosmos2.5_0060,54,1,3,0.5108333230018616,0.0,0.0,False,0.2953166961669922,0.5697845220565796,0.9346295595169068,0.8004149198532104,0.97265625,0.97265625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0054_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0054_rank_03.png,T00,T01,0,32,92,6,30,86,0,False,True,True,True,False,True,True,True,True,0.8004149198532104,0.2953166961669922,0.48618503647666694,0.24835951777715706,0.24835951777715706
Cosmos2.5_0060,54,2,3,0.2673328220844269,0.0,0.0,False,0.1024485826492309,0.5697845220565796,0.9321017861366272,0.8004149198532104,0.90625,0.97265625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0054_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0054_rank_03.png,T02,T01,33,14,39,6,30,86,0,True,True,True,True,True,True,True,True,True,0.8004149198532104,0.1024485826492309,0.28635882048621997,0.07655311160934898,0.07655311160934898
Cosmos2.5_0060,57,1,2,0.3379276394844055,0.4574604118143434,1.0,True,0.2772189676761627,0.1041328459978103,0.9482946395874025,0.9245681762695312,0.97265625,0.91015625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0057_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0057_rank_02.png,T00,T02,0,32,92,33,14,39,0,False,True,True,True,False,True,True,False,False,0.9245681762695312,0.1041328459978103,0.31028682781251193,0.10485449528578634,0.0
Cosmos2.5_0060,57,1,3,0.4991750717163086,0.0,0.0,False,0.2772189676761627,0.5639785528182983,0.9482946395874025,0.7779741287231445,0.97265625,0.97265625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0057_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0057_rank_03.png,T00,T01,0,32,92,6,30,86,0,False,True,True,True,False,True,True,True,True,0.7779741287231445,0.2772189676761627,0.4644019647281784,0.23181788404838308,0.23181788404838308
Cosmos2.5_0060,57,2,3,0.3769676983356476,0.0,0.0,False,0.1041328459978103,0.5639785528182983,0.9245681762695312,0.7779741287231445,0.91015625,0.97265625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0057_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0057_rank_03.png,T02,T01,33,14,39,6,30,86,0,True,True,True,True,True,True,True,True,True,0.7779741287231445,0.1041328459978103,0.2846272301390151,0.10729527182915517,0.10729527182915517
Cosmos2.5_0060,60,1,2,0.333211749792099,0.4598160568696897,1.0,True,0.2764787673950195,0.1036490648984909,0.9456006288528442,0.9173308610916138,0.97265625,0.91015625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0060_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0060_rank_02.png,T00,T02,0,32,92,33,14,39,0,False,True,True,True,False,True,True,False,False,0.9173308610916138,0.1036490648984909,0.308351237965203,0.10274625555294518,0.0
Cosmos2.5_0060,60,1,3,0.5301798582077026,0.0,0.0,False,0.2764787673950195,0.556982696056366,0.9456006288528442,0.7790820598602295,0.97265625,0.97265625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0060_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0060_rank_03.png,T00,T01,0,32,92,6,30,86,0,False,True,True,True,False,True,True,True,True,0.7790820598602295,0.2764787673950195,0.46411167579552337,0.24606266246580982,0.24606266246580982
Cosmos2.5_0060,60,2,3,0.3478331565856933,0.0,0.0,False,0.1036490648984909,0.556982696056366,0.9173308610916138,0.7790820598602295,0.91015625,0.97265625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0060_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0060_rank_03.png,T02,T01,33,14,39,6,30,86,0,True,True,True,True,True,True,True,True,True,0.7790820598602295,0.1036490648984909,0.28416742773179143,0.09884285338678589,0.09884285338678589
Cosmos2.5_0060,63,1,2,0.3785267770290375,0.449379109632995,1.0,True,0.2768930494785309,0.1021706983447074,0.9518551826477052,0.9410717487335204,0.97265625,0.90625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0063_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0063_rank_02.png,T00,T02,0,32,92,33,14,39,0,False,True,True,True,False,True,True,False,False,0.9410717487335204,0.1021706983447074,0.3100805665638832,0.11737379748076464,0.0
Cosmos2.5_0060,63,1,3,0.5695029497146606,0.0,0.0,False,0.2768930494785309,0.5543673634529114,0.9518551826477052,0.831678569316864,0.97265625,0.9765625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0063_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0063_rank_03.png,T00,T01,0,32,92,6,30,86,0,False,True,True,True,False,True,True,True,True,0.831678569316864,0.2768930494785309,0.47988125119042546,0.2732937880657093,0.2732937880657093
Cosmos2.5_0060,63,2,3,0.3811517059803009,0.0,0.0,False,0.1021706983447074,0.5543673634529114,0.9410717487335204,0.831678569316864,0.90625,0.9765625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0063_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0063_rank_03.png,T02,T01,33,14,39,6,30,86,0,True,True,True,True,True,True,True,True,True,0.831678569316864,0.1021706983447074,0.29150159557956307,0.1111063304511302,0.1111063304511302
Cosmos2.5_0060,66,1,2,0.451258510351181,0.4546305196036665,1.0,True,0.2843210697174072,0.103087767958641,0.9357081055641174,0.92099130153656,0.97265625,0.89453125,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0066_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0066_rank_02.png,T00,T02,0,32,92,33,14,39,0,False,True,True,True,False,True,True,False,False,0.92099130153656,0.103087767958641,0.3081281187829628,0.13904543587931154,0.0
Cosmos2.5_0060,66,1,3,0.5031800866127014,0.0,0.0,False,0.2843210697174072,0.5521205067634583,0.9357081055641174,0.8541139364242554,0.97265625,0.97265625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0066_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0066_rank_03.png,T00,T01,0,32,92,6,30,86,0,False,True,True,True,False,True,True,True,True,0.8541139364242554,0.2843210697174072,0.49279061280090336,0.24796242323108475,0.24796242323108475
Cosmos2.5_0060,66,2,3,0.3354066610336303,0.0,0.0,False,0.103087767958641,0.5521205067634583,0.92099130153656,0.8541139364242554,0.89453125,0.97265625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0066_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0066_rank_03.png,T02,T01,33,14,39,6,30,86,0,True,True,True,True,True,True,True,True,True,0.8541139364242554,0.103087767958641,0.2967300107645755,0.09952522213901945,0.09952522213901945
Cosmos2.5_0060,69,1,2,0.2434466481208801,0.4558436930210801,1.0,True,0.2822591364383697,0.1037381440401077,0.9314169883728028,0.9265496730804444,0.97265625,0.90625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0069_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0069_rank_02.png,T00,T02,0,32,92,33,14,39,0,False,True,True,True,False,True,True,False,False,0.9265496730804444,0.1037381440401077,0.3100299073417496,0.07547574175957598,0.0
Cosmos2.5_0060,69,1,3,0.5170426368713379,0.0,0.0,False,0.2822591364383697,0.5483742952346802,0.9314169883728028,0.8277394771575928,0.97265625,0.9765625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0069_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0069_rank_03.png,T00,T01,0,32,92,6,30,86,0,False,True,True,True,False,True,True,True,True,0.8277394771575928,0.2822591364383697,0.48336014525242954,0.24991780405982905,0.24991780405982905
Cosmos2.5_0060,69,2,3,0.2533652782440185,0.0,0.0,False,0.1037381440401077,0.5483742952346802,0.9265496730804444,0.8277394771575928,0.90625,0.9765625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0069_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0069_rank_03.png,T02,T01,33,14,39,6,30,86,0,True,True,True,True,True,True,True,True,True,0.8277394771575928,0.1037381440401077,0.29303268948883127,0.0742443089069308,0.0742443089069308
Cosmos2.5_0060,72,1,2,0.4712449312210083,0.0,0.0,False,0.2563700377941131,0.570430338382721,0.931538224220276,0.820489227771759,0.97265625,0.97265625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0072_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0072_rank_02.png,T00,T01,0,32,92,6,30,86,0,False,True,True,True,False,True,True,True,True,0.820489227771759,0.2563700377941131,0.4586380428328079,0.2161308529500844,0.2161308529500844
Cosmos2.5_0060,72,1,3,0.3179354071617126,0.0,0.0,False,0.2563700377941131,0.1316898167133331,0.931538224220276,0.753448486328125,0.97265625,0.96484375,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0072_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0072_rank_03.png,T00,T02,0,32,92,33,14,39,0,False,True,True,True,False,True,True,True,True,0.753448486328125,0.1316898167133331,0.31499443339127287,0.10014788343392729,0.10014788343392729
Cosmos2.5_0060,72,2,3,0.528164803981781,0.3558184427927187,1.0,True,0.570430338382721,0.1316898167133331,0.820489227771759,0.753448486328125,0.97265625,0.96484375,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0072_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0072_rank_03.png,T01,T02,6,30,86,33,14,39,0,True,True,True,True,True,True,True,False,False,0.753448486328125,0.1316898167133331,0.31499443339127287,0.1663689731674538,0.0
Cosmos2.5_0060,75,1,2,0.4752904176712036,0.4583672604712449,1.0,True,0.2954943776130676,0.1050635278224945,0.9304594993591307,0.918374240398407,0.97265625,0.90234375,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0075_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0075_rank_02.png,T00,T03,0,32,92,75,7,17,0,False,True,True,True,False,True,True,False,False,0.918374240398407,0.1050635278224945,0.31062459264771725,0.14763689237848102,0.0
Cosmos2.5_0060,75,1,3,0.4794957339763641,0.0,0.0,False,0.2954943776130676,0.5486880540847778,0.9304594993591307,0.8177090883255005,0.97265625,0.9765625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0075_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0075_rank_03.png,T00,T01,0,32,92,6,30,86,0,False,True,True,True,False,True,True,True,True,0.8177090883255005,0.2954943776130676,0.49155715651721793,0.23569955955555788,0.23569955955555788
Cosmos2.5_0060,75,2,3,0.327493816614151,0.0,0.0,False,0.1050635278224945,0.5486880540847778,0.918374240398407,0.8177090883255005,0.90234375,0.9765625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0075_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0075_rank_03.png,T03,T01,75,7,17,6,30,86,0,True,True,True,True,True,True,True,True,True,0.8177090883255005,0.1050635278224945,0.29310646794636386,0.09599055586204801,0.09599055586204801
Cosmos2.5_0060,78,1,2,0.4332336783409118,0.4537288633540631,1.0,True,0.1007337793707847,0.2794407606124878,0.941813826560974,0.9307056665420532,0.90625,0.97265625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0078_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0078_rank_02.png,T03,T00,75,7,17,0,32,92,0,True,False,True,True,True,False,True,False,False,0.9307056665420532,0.1007337793707847,0.3061919320827809,0.13265265701453383,0.0
Cosmos2.5_0060,78,1,3,0.3099271059036255,0.0,0.0,False,0.1007337793707847,0.5602083206176758,0.941813826560974,0.8214676380157471,0.90625,0.9765625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0078_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0078_rank_03.png,T03,T01,75,7,17,6,30,86,0,True,True,True,True,True,True,True,True,True,0.8214676380157471,0.1007337793707847,0.28766219739152016,0.08915431231543129,0.08915431231543129
Cosmos2.5_0060,78,2,3,0.4579198658466339,0.0,0.0,False,0.2794407606124878,0.5602083206176758,0.9307056665420532,0.8214676380157471,0.97265625,0.9765625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0078_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0078_rank_03.png,T00,T01,0,32,92,6,30,86,0,False,True,True,True,False,True,True,True,True,0.8214676380157471,0.2794407606124878,0.47911537398174164,0.21939644777877898,0.21939644777877898
Cosmos2.5_0060,81,1,2,0.4540119469165802,0.4550549301072218,1.0,True,0.3085498809814453,0.1086012944579124,0.9343338012695312,0.9271421432495116,0.97265625,0.89453125,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0081_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0081_rank_02.png,T00,T03,0,32,92,75,7,17,0,False,True,True,True,False,True,True,False,False,0.9271421432495116,0.1086012944579124,0.3173150436134099,0.1440648207368438,0.0
Cosmos2.5_0060,81,1,3,0.5086994767189026,0.0,0.0,False,0.3085498809814453,0.5474953651428223,0.9343338012695312,0.8006870746612549,0.97265625,0.97265625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0081_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0081_rank_03.png,T00,T01,0,32,92,6,30,86,0,False,True,True,True,False,True,True,True,True,0.8006870746612549,0.3085498809814453,0.4970431586795173,0.2528455947269809,0.2528455947269809
Cosmos2.5_0060,81,2,3,0.2940492928028106,0.0,0.0,False,0.1086012944579124,0.5474953651428223,0.9271421432495116,0.8006870746612549,0.89453125,0.97265625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0081_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0081_rank_03.png,T03,T01,75,7,17,6,30,86,0,True,True,True,True,True,True,True,True,True,0.8006870746612549,0.1086012944579124,0.2948824388869765,0.08670997261468347,0.08670997261468347
Cosmos2.5_0060,84,1,2,0.4002577066421509,0.4523384137194991,1.0,True,0.3734349012374878,0.1170967146754264,0.9373276233673096,0.927969455718994,0.97265625,0.8984375,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0084_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0084_rank_02.png,T00,T03,0,32,92,75,7,17,0,False,True,True,True,False,True,True,False,False,0.927969455718994,0.1170967146754264,0.32963946150883966,0.13194073488228172,0.0
Cosmos2.5_0060,84,1,3,0.4825931489467621,0.0,0.0,False,0.3734349012374878,0.5164089798927307,0.9373276233673096,0.8026504516601562,0.97265625,0.9765625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0084_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0084_rank_03.png,T00,T01,0,32,92,6,30,86,0,False,True,True,True,False,True,True,True,True,0.8026504516601562,0.3734349012374878,0.5474830519239252,0.2642115700229507,0.2642115700229507
Cosmos2.5_0060,84,2,3,0.2828699052333832,0.0,0.0,False,0.1170967146754264,0.5164089798927307,0.927969455718994,0.8026504516601562,0.8984375,0.9765625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0084_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0084_rank_03.png,T03,T01,75,7,17,6,30,86,0,True,True,True,True,True,True,True,True,True,0.8026504516601562,0.1170967146754264,0.3065741850224044,0.08672061066428921,0.08672061066428921
Cosmos2.5_0060,87,1,2,0.286099910736084,0.4486876394878895,1.0,True,0.34465092420578,0.1088432297110557,0.9456104040145874,0.940025806427002,0.97265625,0.89453125,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0087_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0087_rank_02.png,T00,T03,0,32,92,75,7,17,0,False,True,True,True,False,True,True,False,False,0.940025806427002,0.1088432297110557,0.31986785518906796,0.09151416481693499,0.0
Cosmos2.5_0060,87,1,3,0.4955480992794037,0.0,0.0,False,0.34465092420578,0.5292679667472839,0.9456104040145874,0.8484255075454712,0.97265625,0.97265625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0087_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0087_rank_03.png,T00,T01,0,32,92,6,30,86,0,False,True,True,True,False,True,True,True,True,0.8484255075454712,0.34465092420578,0.5407500673095701,0.26796766804046707,0.26796766804046707
Cosmos2.5_0060,87,2,3,0.2655383050441742,0.0,0.0,False,0.1088432297110557,0.5292679667472839,0.940025806427002,0.8484255075454712,0.89453125,0.97265625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0087_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0087_rank_03.png,T03,T01,75,7,17,6,30,86,0,True,True,True,True,True,True,True,True,True,0.8484255075454712,0.1088432297110557,0.30388381399885506,0.08069279289961506,0.08069279289961506
Cosmos2.5_0060,90,1,2,0.3663480281829834,0.4380862922677517,1.0,True,0.440342903137207,0.1207179054617881,0.9485137462615968,0.9209439754486084,0.97265625,0.89453125,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0090_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0090_rank_02.png,T00,T03,0,32,92,75,7,17,0,False,True,True,True,False,True,True,False,False,0.9209439754486084,0.1207179054617881,0.33342829478586306,0.12215079833521546,0.0
Cosmos2.5_0060,90,1,3,0.503384530544281,0.0,0.0,False,0.440342903137207,0.4526944756507873,0.9485137462615968,0.8095228672027588,0.97265625,0.97265625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0090_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0090_rank_03.png,T00,T01,0,32,92,6,30,86,0,False,True,True,True,False,True,True,True,True,0.8095228672027588,0.440342903137207,0.5970491181636721,0.30054529005869707,0.30054529005869707
Cosmos2.5_0060,90,2,3,0.3169000744819641,0.0,0.0,False,0.1207179054617881,0.4526944756507873,0.9209439754486084,0.8095228672027588,0.89453125,0.97265625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0090_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0090_rank_03.png,T03,T01,75,7,17,6,30,86,0,True,True,True,True,True,True,True,True,True,0.8095228672027588,0.1207179054617881,0.312608229181732,0.09906557111136577,0.09906557111136577
Cosmos2.5_0060,92,1,2,0.1941860020160675,0.4184939409722303,1.0,True,0.5219985246658325,0.1046928986907005,0.9493606090545654,0.9325505495071412,0.97265625,0.88671875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0092_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0092_rank_02.png,T00,T03,0,32,92,75,7,17,0,False,True,True,True,False,True,True,False,False,0.9325505495071412,0.1046928986907005,0.3124602698000311,0.06067541058132984,0.0
Cosmos2.5_0060,92,1,3,0.3562329411506653,0.0,0.0,False,0.5219985246658325,0.3867481648921966,0.9493606090545654,0.8039480447769165,0.97265625,0.96875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0092_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0092_rank_03.png,T00,T01,0,32,92,6,30,86,0,False,True,True,True,False,True,True,True,True,0.8039480447769165,0.3867481648921966,0.5576068785319475,0.1986379383452774,0.1986379383452774
Cosmos2.5_0060,92,2,3,0.4174918532371521,0.0,0.0,False,0.1046928986907005,0.3867481648921966,0.9325505495071412,0.8039480447769165,0.88671875,0.96875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0092_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos2.5_0060/frame_0092_rank_03.png,T03,T01,75,7,17,6,30,86,0,True,True,True,True,True,True,True,True,True,0.8039480447769165,0.1046928986907005,0.29011661656033505,0.12112132390266653,0.12112132390266653
Cosmos3_seed101_0010,0,1,2,0.6769579648971558,0.0,0.0,False,0.5879442095756531,0.4246306419372558,0.987101912498474,0.8445106744766235,0.984375,0.98046875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0000_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0000_rank_02.png,T00,T01,0,64,188,0,33,96,0,False,False,True,True,False,False,False,True,False,0.8445106744766235,0.4246306419372558,0.5988364633402624,0.4053871135290343,0.0
Cosmos3_seed101_0010,3,1,2,0.6597524881362915,0.0,0.0,False,0.5801275968551636,0.4537060856819153,0.9775992631912231,0.8282756805419922,0.984375,0.98046875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0003_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_expansion6/crops/Cosmos3_seed101_0010/frame_0003_rank_02.png,T00,T01,0,64,188,0,33,96,0,False,False,True,True,False,False,False,True,False,0.8282756805419922,0.4537060856819153,0.6130201602592135,0.40444157600872427,0.0
