case,frame,rank,track_id,is_birth,match_dino,center_distance,match_cost,source_similarity,gdino_score,crop_path
Cosmos3_seed101_0039,3,1,T00,False,0.8739234805107117,0.0008257605317995851,0.09476382974991614,0.9476197957992554,0.7401434779167175,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos3_seed101_0039/frame_0003_rank_01.png
Cosmos3_seed101_0039,6,2,T02,False,0.9809708595275879,0.00025133948062690254,0.014334690224465808,0.6648993492126465,0.1217140778899192,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos3_seed101_0039/frame_0006_rank_02.png
Cosmos3_seed101_0039,6,1,T00,False,0.9644522666931152,0.0007080184858038305,0.026837804601614532,0.9471084475517272,0.7506785988807678,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos3_seed101_0039/frame_0006_rank_01.png
Cosmos3_seed101_0039,6,3,T03,True,,,,0.662163496017456,0.1383332014083862,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos3_seed101_0039/frame_0006_rank_03.png
Cosmos3_seed101_0039,9,2,T02,False,0.9865675568580627,0.00010994589057561623,0.010101818829096845,0.672179102897644,0.1384929120540619,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos3_seed101_0039/frame_0009_rank_02.png
Cosmos3_seed101_0039,9,1,T00,False,0.955586314201355,0.00026687637142255876,0.033376983441839404,0.945354700088501,0.7365555167198181,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos3_seed101_0039/frame_0009_rank_01.png
Cosmos3_seed101_0039,9,3,T01,False,0.9295597672462463,0.00023181086523325572,0.05288812728162356,0.6711232662200928,0.1307090073823928,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos3_seed101_0039/frame_0009_rank_03.png
Cosmos3_seed101_0039,12,3,T02,False,0.9916075468063354,9.72398053326704e-05,0.006318649846581581,0.6660782098770142,0.1210021153092384,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos3_seed101_0039/frame_0012_rank_03.png
Cosmos3_seed101_0039,12,1,T00,False,0.9626680016517639,0.0008526928471197996,0.02821217197295701,0.9374537467956544,0.7425635457038879,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos3_seed101_0039/frame_0012_rank_01.png
Cosmos3_seed101_0039,12,2,T03,False,0.9578444361686707,0.00010727594723224608,0.03164349186030507,0.6668156981468201,0.1479481011629104,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos3_seed101_0039/frame_0012_rank_02.png
