case,frame,rank_a,rank_b,pair_similarity,iou,containment,nested,gdino_a,gdino_b,siglip_source_a,siglip_source_b,sam_a,sam_b,crop_a,crop_b
Cosmos2.5_0036,21,2,3,0.19464732706546783,0.03615235369683392,1.0,True,0.1554431468248367,0.2302005589008331,0.6230276823043823,0.609735906124115,0.9609375,0.9765625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0021_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0021_rank_03.png
Cosmos2.5_0036,24,1,2,0.04291076213121414,0.01761277251270858,1.0,True,0.749562680721283,0.2019344568252563,0.8247921466827393,0.6097385287284851,0.97265625,0.98046875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0024_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0024_rank_02.png
Cosmos2.5_0036,24,1,3,0.19316823780536652,0.0,0.0,False,0.749562680721283,0.1157320588827133,0.8247921466827393,0.5788363218307495,0.97265625,0.95703125,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0024_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0024_rank_03.png
Cosmos2.5_0036,24,2,3,0.07558943331241608,0.008702393211044986,0.5549870281925396,False,0.2019344568252563,0.1157320588827133,0.6097385287284851,0.5788363218307495,0.98046875,0.95703125,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0024_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0024_rank_03.png
Cosmos2.5_0036,27,1,2,0.03296366333961487,0.0,0.0,False,0.712012529373169,0.1078975051641464,0.8462184071540833,0.6286239624023438,0.97265625,0.95703125,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0027_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0027_rank_02.png
Cosmos2.5_0036,27,1,3,0.06472870707511902,0.019533921616605904,1.0,True,0.712012529373169,0.2252479195594787,0.8462184071540833,0.6186690926551819,0.97265625,0.98046875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0027_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0027_rank_03.png
Cosmos2.5_0036,27,2,3,0.18166609108448029,0.032856659818783954,1.0,True,0.1078975051641464,0.2252479195594787,0.6286239624023438,0.6186690926551819,0.95703125,0.98046875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0027_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0027_rank_03.png
Cosmos2.5_0036,30,1,2,0.03391585871577263,0.0,0.0,False,0.672636866569519,0.1376660019159317,0.8147239685058594,0.6347572207450867,0.96875,0.953125,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0030_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0030_rank_02.png
Cosmos2.5_0036,30,1,3,0.11492585390806198,0.0,0.0,False,0.672636866569519,0.1024353206157684,0.8147239685058594,0.6301736235618591,0.96875,0.921875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0030_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0030_rank_03.png
Cosmos2.5_0036,30,2,3,0.42925769090652466,0.0,0.0,False,0.1376660019159317,0.1024353206157684,0.6347572207450867,0.6301736235618591,0.953125,0.921875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0030_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0030_rank_03.png
